245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Action as an existential element in the plays of Arthur Miller."			"Scott, Earnest Milton."	"M.A."	"University of Washington"		"890503s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19649277"
"A production of Arms and the man,"		"by James Daniel Kriley."	"Shaw, Bernard,1856-1950."	"M.A."	"University of Washington"		"890606s1966\\\\xx\a\\\\\bm\\\000\0\eng\d"	"172 leaves"	"Kriley, James Daniel."		"19821415"
"James Robinson Planché, a man of the theatre"	"his influence upon the nineteenth-century London Theatre."		"Shoffner, Edward Bruce."	"M.A."	"University of Washington"		"890510s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"148 leaves"			"19685199"
"Henry Irving and Ellen Terry in Macbeth: Lyceum Theatre, 29 December 1888 /"		"Nancy Lynn Simon."	"Simon, Nancy Lynn."	"Ph. D."	"University of Washington"	"1975"	"890616s1975\\\\xx\a\\\\\bmt\\000\0\eng\d"	"214 leaves :"		"http://hdl.handle.net/1773/10230;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7617625"	"19882116"
"Negro-White relationships in American dramatic literature from 1930 to 1967."			"Six, Eva Gayle."	"M.A."	"University of Washington"		"890613s1967\\\\xx\\\\\\\bm\\\000\0\eng\d"	"119 leaves"			"19862518"
"The P̲r̲o̲d̲i̲g̲a̲l̲: designs for scenery and costumes and their execution in a production."			"Slabaugh, Richard Glenn."	"M.A."	"University of Washington"		"901213s1966\\\\xx\ad\\\\bm\\\000\0\eng\d"	"99 [i.e. 122] leaves"			"22853559"
"A new orthodoxy"	"the history and theory of the modern open stage."		"Slabaugh, Richard Glenn,1937-"	"Ph. D."	"University of Washington"		"890616s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"189 leaves"			"19881897"
"The Days Between"	"scenic and light design and their execution."		"Smith, Robert Lewis."	"M.A."	"University of Washington"		"890516s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"72 leaves"			"19713300"
"Producing M̲i̲s̲a̲l̲l̲i̲a̲n̲c̲e̲."			"Spurll, Geoffrey Blackman."	"M.A."	"University of Washington"		"890708s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"177 leaves"			"19983400"
"A note book for Under milk wood."			"Stearns, Stephen James,1944-"	"M.A."	"University of Washington"		"890613s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"153 [1] leaf"			"19860088"
"A study, production and evaluation of Jean Anouilh's T̲h̲e̲ l̲a̲r̲k̲."			"Stein, Jared Mathew."	"M.A."	"University of Washington"		"901212s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"204 leaves"			"22842915"
"Futurism: politics, painting and performance."			"Steltz, Christiana Taylor."	"Ph. D."	"University of Washington"		"890510s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"160 leaves"			"19685204"
"The use of the duty of blood-vengeance in the Libation berers by Aeschylus: an analysis."			"Strode, Scott Kreider."	"M.A."	"University of Washington"		"890607s1966\\\\xx\\\\\\\bm\\\000\0\eng\d"	"48 leaves"			"19828969"
"Alexander Pantages :"	"the Seattle Pantages and his vaudeville circuit."		"Tarrach, Dean Arthur."	"M.A."	"University of Washington"		"901128s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"129 leaves :"			"22748430"
"A design for Ondine"		"by Jean Giraudoux."	"Thomson, Jeffrey Richard."	"M.A."	"University of Washington"		"890503s1968\\\\xx\ad\\\\bm\\\000\0\eng\d"	"57 leaves"			"19649713"
"An edition with critical introduction and notes of Cyril Tourneur's The Atheist's Tragedy,"		"by Robert Edwin Taeschner."	"Tourneur, Cyril,1575?-1626."	"Ph. D."	"University of Washington"		"890504s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"164 leaves"	"Taeschner, Robert Edwin,1934-"	"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7108551"	"19652431"
"Producing Under the sycamore tree."			"Towne, Neil Oliver."	"M.A."	"University of Washington"		"890725s1964\\\\xx\a\\\\\bm\\\000\0\eng\d"	"111 leaves"			"20063298"
"A critical edition of John Webster's The Duchess of Malfi,"		"by Robin Bruce Carey."	"Webster, John,1580?-1625."	"Ph. D."	"University of Washington"		"890816s1969\\\\xx\\\\\\\bm\\\000\0\eng\d"	"248 leaves"	"Carey, Robin Bruce,1939-"	"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7008443"	"20185762"
"A critical edition of John Webster's The white devil,"		"by Stephen James Stearns."	"Webster, John,1580?-1625."	"Ph. D."	"University of Washington"		"890816s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"260 leaves"	"Stearns, Stephen James,1944-"		"20185862"
"A production of Lysistrata."			"Weidman, Susan Jane."	"M.A."	"University of Washington"		"890725s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"140 leaves"			"20063288"
"Cinderella"	"scenic, costume, and lighting designs and their execution in production."		"Williams, Jerry Richard."	"M.A."	"University of Washington"		"890503s1969\\\\xx\a\\\\\m\\\\000\0\eng\d"	"78 leaves"			"19649810"
"A critical examination of the observations on dramatic poetry by François Hédelin, abbé d'Aubignac."			"Williams, Robert Monroe,1928-"	"Ph. D."	"University of Washington"		"890504s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"292 leaves"			"19652449"
"A study of dramatic action as basic to creative dramatics /"		"by Barbara Ellen Salisbury."	"Wills, Barbara Salisbury."	"M.A."	"University of Washington"	"1964"	"890606s1964\\\\xx\\\\\\\bm\\\000\0\eng\d"	"63 leaves "			"19821431"
"Producing The man who killed time."			"Wynn, Josephine Ann."	"M.A."	"University of Washington"		"890601s1968\\\\xx\a\\\\\bm\\\000\0\eng\d"	"99 leaves"			"19794347"
"Nelson Rodrigues"	"a study in Brazilian theatre."		"Yu, Ivonne Sun-Li."	"M.A."	"University of Washington"		"890710s1965\\\\xx\a\\\\\bm\\\000\0\eng\d"	"241 leaves"			"19986285"
"Translation of Zeami's Shikado and Nikyoku Santai Ezu and an outline of Kakyo,"		"translated by Masayuki Sano."	"Zeami,1363-1443."	"M.A."	"University of Washington"		"890503s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"93 leaves"	"Sano, Masayuki."		"19649547"
"Producing The playboy of the western world."			"Zimmerman, Ann Bowker."	"M.A."	"University of Washington"		"901130s1968\\\\xx\a\\\\\m\\\\000\0\eng\d"	"107 leaves"			"22760476"
"Apparell and Pride (the mother and daughter of mischief)"	"a study and application of Puritan dress."		"Zimmerman, Gary Lee."	"M.A."	"University of Washington"		"890503s1967\\\\xx\a\\\\\bm\\\000\0\eng\d"	"54 leaves"			"19649329"
"Permission to perform :"	"Palestinian theatre in Jerusalem (1967-1993) /"	"Samer Al-Saber."	"Al-Saber, Samer,author."	"Ph. D."	"University of Washington"	"2013."	"140421t20132013wau\\\\\od\\\\000\0\eng\d"	"1 online resource (vi, 203 pages)"	"Postlewait, Thomas,degree supervisor."	"http://hdl.handle.net/1773/23359"	"877832636"
"Icons, myths and reflections :"	"images of African American women in American theatre and film /"	"by Lisa Marie Anderson."	"Anderson, Lisa M.,1966-"	"Ph. D."	"University of Washington"	"1995"	"951012s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 218 leaves :"			"33289827"
"The worlds of Dusan Kovacevic :"	"an intersection of dissident texts /"	"by Dennis Barnett."	"Barnett, Dennis,1952-"	"Ph. D."	"University of Washington"	"1998"	"990507s1998\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 423 leaves "		"http://hdl.handle.net/1773/10214;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907877"	"41323009"
"The Glenn Hughes years, 1927-1961 :"	"University of Washington School of Drama /"	"by Marilyn Dale Bennett."	"Bennett, Marilyn Dale."	"Ph. D."	"University of Washington"	"1982"	"821230s1982\\\\xx\af\\\\bm\\\000\0\eng\d"	"iv, 298 leaves, 1 unnumbered leaf of plates :"			"9092049"
"Dionysus and eros :"	"the shape of intimacy in theatrical conceiving /"	"by Robert Morris Black."	"Black, Robert Morris."	"Ph. D."	"University of Washington"	"2002"	"021028s2002\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 299 leaves "		"http://hdl.handle.net/1773/10225"	"50873918"
"In the shadow of civil wars :"	"performances of cultural memory /"	"Elizabeth G. Bonjean."	"Bonjean, Elizabeth Geralyn."	"Ph. D."	"University of Washington"	"2005"	"060524s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 229 leaves "			"69249900"
"How I got over :"	"a solo show of my own design /"	"Allyson Lee Brown."	"Brown, Allyson Lee,author."	"M.F.A."	"University of Washington"	"2019."	"190927t20192019wau\\\\\obm\\s000\ddeng\d"	"1 online resource (10 pages)"	"Container of (work):Brown, Allyson Lee,How I got over.;Bond, Tim,1958-degree supervisor."	"http://hdl.handle.net/1773/44160"	"1121081391"
"POP!, or, slow drag :"	"a solo performance of my own design /"	"André G. Brown."	"Brown, André G.,author."	"M.F.A."	"University of Washington"	"2018."	"190110t20182018waua\\\\obm\\s000\d\eng\d"	"1 online resource (17 pages) :"	"Container of (work):Brown, André G.POP!, or, slow drag.;Bond, Tim,1958-degree supervisor."	"http://hdl.handle.net/1773/42280"	"1081335549"
"Creating a public :"	"love suicide on the Osaka stage, 1703-1722 /"	"Jyana S. Browne"	"Browne, Jyana S.,author.http://www.wikidata.org/entity/Q106832882"	"Ph. D."	"University of Washington"	"2017"	"170920t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 245 pages)"	"Atkins, Paul S.(Paul Stephen),1969-degree supervisor.http://www.wikidata.org/entity/Q99615696"	"http://hdl.handle.net/1773/40027"	"1004395522"
"Reading Shepard and Lacan :"	"a dramaturgy of the subject /"	"by Robert Eugene Burk, Jr."	"Burk, Robert Eugene."	"Ph. D."	"University of Washington"	"1986"	"861211s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"2 volumes (488 leaves) "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8706518"	"14957084"
"Working from experience :"	"a history of feminist theater in the United States, 1969 to the present /"	"by Charlotte Canning."	"Canning, Charlotte."	"Ph. D."	"University of Washington"	"1991"	"911008s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ix, 296 leaves "			"24517350"
"Bless me anyway :"	"a solo performance of my own design /"	"Tricia Castañeda-Gonzales."	"Castañeda-Gonzales, Tricia,author."	"M.F.A."	"University of Washington"	"2019."	"190927t20192019waua\\\\obm\\s000\d\eng\d"	"1 online resource (13 unnumbered pages) :"	"Container of (work):Castañeda-Gonzales, Tricia.Bless me anyway.;Bond, Tim,1958-degree supervisor."	"http://hdl.handle.net/1773/44159"	"1121081080"
"Becoming American :"	"a critical history of ethnicity in popular theatre, 1849-1924 /"	"by Kenneth James Cerniglia."	"Cerniglia, Kenneth James."	"Ph. D."	"University of Washington"	"2001"	"010921s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 296 leaves :"		"http://hdl.handle.net/1773/10236;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013939"	"48009063"
