245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Elementary excitations, Bose-Einstein condensation, and neutron scattering"	"a study of liquid helium four."		"Tenn, Joseph Simon,1940-"	"Ph. D."	"University of Washington"		"890501s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"85 leaves"			"19637981"
"Proton-gamma angular correlation studies of ¹²C, ⁵⁸Ni and ⁵⁴Fe."			"Tesmer, Joseph Ransdell,1939-"	"Ph. D."	"University of Washington"		"890501s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"160 leaves"			"19638022"
"Polar reflection faraday effect in silver-based disordered alloys."			"Tracy, John,1943-"	"Ph. D."	"University of Washington"		"890511s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"107 leaves"			"19693572"
"Fermi surface measurements of disordered alpha and beta phase Ag-Cd alloys using the intraband polar reflection faraday effect,"		"by William Banning Vail, III."	"Vail, William Banning."	"Ph. D."	"University of Washington"		"890601s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"263 leaves"			"19793369"
"The heat capacity of multilayers of ³He adsorbed on graphite."			"Van Sciver, Steven Ward."	"Ph. D."	"University of Washington"		"890601s1976\\\\xx\a\\\\\bm\\\000\0\eng\d"	"126 leaves"			"19793462"
"Eikonal expansion in atomic and nuclear scattering."			"Wallace, Stephen Joseph,1939-"	"Ph. D."	"University of Washington"		"890601s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"310 leaves"			"19793636"
"Determination of the ""anomalous magnetic moment"" of the free electron from measurements made on an electron gas at 80 ̊K using a bolometric technique."			"Walls, Fred Lexes."	"Ph. D."	"University of Washington"		"890601s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"127 leaves"			"19793574"
"Photon-particle coincidence measurement of charge transfer excitation of the N₂+ first negative 3914°A band by protons."			"Wehrenberg, Paul James,1942-"	"Ph. D."	"University of Washington"		"890818s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"120 leaves"			"20211567"
"New resonance effects in the surface impedance of cadmium."			"Weir, John Edward,1942-"	"Ph. D."	"University of Washington"		"890818s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"77 leaves"			"20211585"
"A comparison of the ⁶Li(⁶Li, ⁶Li*(3.56)⁶Li*(3.56) and the ⁶Li(⁶Li, ⁶He)⁶Be reactions."			"Wharton, William Raymond,1943-"	"Ph. D."	"University of Washington"		"890818s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"160 leaves"			"20211572"
