245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Digital computer study of terrain recognition using correlation techniques."			"Frazier, David Edward."	"M.S.E.E."	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"152 leaves"			"228412295"
"Dynamic modeling and control of the terrafoil vehicle under lateral acceleration."			"Furman, John E."	"M.S.E.E."	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"74 leaves"			"228412289"
"Performance of certain position estimation algorithms."			"Geros, James Melvin."	"M.S.E.E."	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"108 leaves"			"228412282"
"Simulation and optimization of an underwater sound source."			"Go, Wee Yuen."	"M.S.E.E"	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"135 leaves"			"228413240"
"Portable micropower R-R interval histogram device."			"Hallmen, Kenneth Ray."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"46 leaves"			"228413295"
"Sonar beam steering utilizing digital real time delay techniques."			"Hansen, D. E.(Donald E.)"	"M.S.E.E."	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"65 leaves"			"228412277"
"Identificatin of porous acoustic channels by stochastic approximation."			"Huang, George Chao-feng."	"Ph. D."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"165 leaves"			"228413276"
"Miniature alarm device for the totally deaf."			"Jansen, Scott Ronald."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"47 leaves"			"228413250"
"Stability of ultimate motion in an attitude control system having unsymmetrical torquers."			"Kolve, Harold Arne."	"Ph. D."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"202 leaves"			"228413253"
"Dynamic analysis and tests on a pulse modulated servomechanism."			"Krishnan, Mandayam Gomatam."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"65 [16] leaves"			"228413277"
"Development of a hybrid-tip oximeter and in vitro calibration."			"Krishnan, Vedavalli Mandayam."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"62 [2] leaves"			"228413292"
"Lens model for holographic techniques and applications."			"Lam, Chi Kwan Ronny."	"M.S.E.E."	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"25 leaves"			"228412290"
"Prototype development of a fiber-optic gastric photocoagulator."			"Lam, Tin Yan."	"M.S.E.E."	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"55 leaves"			"228412283"
"Chromosome identification through line-skeleton processing."			"Laye, Robert Man-Lone."	"M.S.E.E."	"University of Washington"		"080520s1974\\\\xx\\\\\\\m\\\\000\0\eng\d"	"66 leaves"			"228412281"
"Phototransistor frequency response."			"Lee, Vicente."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"37 leaves"			"228413280"
"Impurity profiles of zinc diffused silicon Schottky barrier diodes."			"Lim, Phillip Sy."	"M.S.E.E."	"University of Washington"		"080520s1973\\\\xx\\\\\\\m\\\\000\0\eng\d"	"67 leaves"			"228413279"
