245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"NMR studies of the ADR1 zinc finger transcription factor /"		"by Lawrence E. Schaufler."	"Schaufler, Lawrence E."	"Ph. D."	"University of Washington"	"2001"	"020909s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 218 leaves :"		"http://hdl.handle.net/1773/5079"	"50567602"
"Characterization of stress response in the radioresistant bacterium Deinococcus radiodurans /"		"Amy K. Schmid."	"Schmid, Amy K.,1975-"	"Ph. D."	"University of Washington"	"2004"	"050420s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 163 leaves :"		"http://hdl.handle.net/1773/5005"	"59169498"
"SR proteins can function during alternative splicing to mediate exon/exon associations /"		"by Jeremy M. Stark."	"Stark, Jeremy M.(Jeremy Michael),1971-"	"Ph. D."	"University of Washington"	"1998"	"991201s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 52 leaves :"		"http://hdl.handle.net/1773/5020;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916723"	"42910058"
"Studies of chromosome structure and movement in C. elegans /"		"Jeffrey Hamilton Stear."	"Stear, Jeffrey Hamilton."	"Ph. D."	"University of Washington"	"2003"	"040205s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 70 leaves :"		"http://hdl.handle.net/1773/5056"	"54362406"
"The role of Vpr in cell-cycle regulation by diverse primate lentiviruses /"		"by Gina Lynn Stivahtis."	"Stivahtis, Gina Lynn."	"Ph. D."	"University of Washington"	"1999"	"000510s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 116 leaves :"		"http://hdl.handle.net/1773/5017;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944185"	"44021536"
"Suppression of stable and variegating position effects by the 5'HS2 and inducible 3MRE enhancers /"		"Nathaniel Barrett Sutter."	"Sutter, Nathaniel Barrett."	"Ph. D."	"University of Washington"	"2001"	"020926s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 137 leaves :"		"http://hdl.handle.net/1773/5038"	"50679909"
"The role of adenylyl cyclase type III in odorant perception /"		"Kien Ai Trinh."	"Trinh, Kien Ai."	"Ph. D."	"University of Washington"	"2003"	"040224s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 114 leaves :"		"http://hdl.handle.net/1773/5023;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3091084"	"54476372"
"Development of the zebrafish dorsal root ganglia :"	"the role of Shh signaling, neurogenin1, and sensory deprived in specification of DRG neurons /"	"by Josette Marie Ungos."	"Ungos, Josette Marie."	"Ph. D."	"University of Washington"	"2002"	"030430s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 129 leaves :"		"http://hdl.handle.net/1773/5103"	"52158764"
"The role of Bcl-2 in hepatocarcinogenesis :"	"effects of overexpression on murine liver tumor development and hepatocyte cell cycle progression /"	"Mary E. Vail."	"Vail, Mary E."	"Ph. D."	"University of Washington"	"2001"	"020621s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 84 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022907"	"50039828"
"Characterization of the Isw1a and Isw1b ATP-dependent chromatin remodeling complexes from the budding yeast, Saccharomyces cerevisiae /"		"James Corydon Vary, Jr."	"Vary, James Corydon,1971-"	"Ph. D."	"University of Washington"	"2003"	"040406s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 117 pages :"		"http://hdl.handle.net/1773/5048;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102729"	"54893920"
"Zebrafish prickle :"	"non-canonical Wnt/PCP functions in vertebrate gastrulation /"	"Michael Terrence Veeman."	"Veeman, Michael Terrence,1976-"	"Ph. D."	"University of Washington"	"2003"	"040616s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 98 leaves :"		"http://hdl.handle.net/1773/4999;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3111135"	"55661503"
"Functions of the Dapper family of Dishevelled-interacting proteins in Xenopus and zebrafish /"		"Joshua S. Waxman."	"Waxman, Joshua S.(Joshua Shane),1975-"	"Ph. D."	"University of Washington"	"2004"	"050714s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 177 leaves :"		"http://hdl.handle.net/1773/5062;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3151676"	"60886670"
"Dorsal-ventral axis specification in the African clawed frog Xenopus laevis /"		"Carole Irene Weaver."	"Weaver, Carole Irene."	"Ph. D."	"University of Washington"	"2003"	"040615s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 127 leaves :"			"55655740"
"Chromosome fragile sites and very late DNA replication :"	"implications for cytogenetics and the human cell cycle /"	"by Robert Jon Widrow."	"Widrow, Robert Jon."	"Ph. D."	"University of Washington"	"1998"	"990831s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 162 leaves :"		"http://hdl.handle.net/1773/5096"	"42271220"
"Familial Alzheimer's disease mutations decrease gamma-secretase processing of beta amyloid precurson [sic] protein /"		"Jesse Carey Wiley."	"Wiley, Jesse Carey,1968-"	"Ph. D."	"University of Washington"	"2003"	"040224s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 146 leaves :"		"http://hdl.handle.net/1773/4985;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3091090"	"54475880"
"A real-time PCR-based method to independently sample single simian immunodeficiency virus genomes from macaques with a range of viral loads /"		"Dawnnica Kay Williams."	"Williams, Dawnnica Kay."	"M.S."	"University of Washington"	"2004"	"050214s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 28 leaves :"			"57659043"
"Cell-type specific activation of a Protein Kinase A inhibitory mutation in mice /"		"Brandon S. Willis."	"Willis, Brandon S."	"Ph. D."	"University of Washington"	"2004"	"041018s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 113 leaves :"		"http://hdl.handle.net/1773/5053"	"56762987"
"Methylation of the p16 CpG island during neoplastic progression /"		"David J.S. Wong."	"Wong, David J. S.,1971-"	"Ph. D."	"University of Washington"	"2000"	"010726s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 147 leaves :"		"http://hdl.handle.net/1773/5074;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995453"	"47653408"
"Development, characterization, and use of a novel yeast expression system to identify inhibitors of the caspase-3 cell death protease /"		"Michael Eugene Wright."	"Wright, Michael Eugene,1971-"	"Ph. D."	"University of Washington"	"2000"	"010420s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 139 leaves :"		"http://hdl.handle.net/1773/5018;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976086"	"46786973"
"Molecular mechanism of cyclic nucleotide binding to the GAF domains of phosphodiesterases 2 and 5 /"		"Albert Ya-Po Wu."	"Wu, Albert Ya-Po."	"Ph. D."	"University of Washington"	"2003"	"040331s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 117 leaves :"		"http://hdl.handle.net/1773/5012;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102737"	"54848421"
"Sleeping beauty :"	"a DNA transposon system for therapeutic gene transfer in vertebrates /"	"Stephen Russell Yant."	"Yant, Stephen Russell,1971-"	"Ph. D."	"University of Washington"	"2001"	"011206s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 136 leaves :"		"http://hdl.handle.net/1773/5068;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014050"	"48546497"
"Smooth muscle cell interaction with fibrin-A possible mechanism for vessel narrowing during atherosclerosis /"		"by Karen O Yee."	"Yee, Karen O."	"Ph. D."	"University of Washington"	"1998"	"991028s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 158 leaves :"		"http://hdl.handle.net/1773/5049;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9916738"	"42724011"
"The spindle pole body in Saccharomyces cerevisiae is a dynamic structure /"		"Tennessee Joplin Yoder."	"Yoder, Tennessee Joplin."	"Ph. D."	"University of Washington"	"2003"	"040205s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 88 leaves :"		"http://hdl.handle.net/1773/5014;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3091096"	"54362645"
"Mechanisms of factor recruitment at promoters during RNA polymerase II transcription /"		"Natalya Yudkovsky."	"Yudkovsky, Natalya."	"Ph. D."	"University of Washington"	"2001"	"020909s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 94 leaves :"		"http://hdl.handle.net/1773/5046"	"50567518"
"Senescence-induced alterations of laminin chain expression modulate progression of prostate cancer /"		"Cynthia Tomasini Sprenger."	"Sprenger, Cynthia Tomasini."	"Ph. D."	"University of Washington"	"2007"	"080708s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 192 leaves :"			"233575523"
"Linking PAR polarity proteins to cell fate regulation :"	"analysis of MEX-5 localization in Caenorhabditis elegans embryos /"	"Jennifer R. Tenlen."	"Tenlen, Jennifer R."	"Ph. D."	"University of Washington"	"2007"	"080118s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 115 leaves :"		"http://hdl.handle.net/1773/5009;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3265419"	"190911023"
"The normal function of the androgen receptor plays a role in the pathology of SBMA /"		"Patrick Shane Thomas Jr."	"Thomas, Patrick Shane,1976-"	"Ph. D."	"University of Washington"	"2007"	"080118s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 140 leaves :"		"http://hdl.handle.net/1773/5021;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3265421"	"190902345"
"The role of cellular factors in modulation of entry by ovine betaretroviruses and murine gammaretroviruses /"		"Neal Scott Van Hoeven."	"Van Hoeven, Neal Scott."	"Ph. D."	"University of Washington"	"2005"	"051028s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 144 leaves :"		"http://hdl.handle.net/1773/5102;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3163411"	"62171372"
"A crisis caused by the loss of the mitochondrial genome in Saccharomyces cerevisiae /"		"Joshua Robert Veatch."	"Veatch, Joshua Robert."	"Ph. D."	"University of Washington"	"2008"	"090420s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 186 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3328456"	"318811683"
"Functions of the jaagsiekte sheep retrovirus receptor, Hyal2 /"		"Vladimir Vigdorovich."	"Vigdorovich, Vladimir."	"Ph. D."	"University of Washington"	"2007"	"080729s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 111 leaves :"		"http://hdl.handle.net/1773/5090;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3276410"	"236490565"
"Facilitation of DNA replication by the Isw2 and Ino80 ATP-dependent chromatin-remodeling complexes /"		"Jack Andrew Vincent."	"Vincent, Jack Andrew."	"Ph. D."	"University of Washington"	"2008"	"081014s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 128 leaves :"			"262476880"
"Targeting Duchenne muscular dystrophy in a canine model /"		"Zejing Wang."	"Wang, Zejing."	"Ph. D."	"University of Washington"	"2007"	"080731s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 159 pages :"			"237123210"
"Exploring the evolutionary pressures on protein structure and folding /"		"Alexander Lyneman Watters."	"Watters, Alexander Lyneman."	"Ph. D."	"University of Washington"	"2005"	"060130s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 92 leaves :"		"http://hdl.handle.net/1773/5087;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178167"	"63192761"
"Epidermal development in zebrafish /"		"Ashley Elizabeth Webb."	"Webb, Ashley Elizabeth."	"Ph. D."	"University of Washington"	"2007"	"080729s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 122 leaves :"			"236488750"
"Mass spectrometry based proteomics :"	"label and non-label quantitation for microbial proteomes /"	"Qiangwei Xia."	"Xia, Qiangwei."	"Ph. D."	"University of Washington"	"2007"	"080718s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 105 leaves :"			"234236746"
"Envelope and receptor determinants for infection by an immunodeficiency-associated feline leukemia virus /"		"Heather H. Cheng."	"Cheng, Heather H.,1976-"	"Ph. D."	"University of Washington"	"2005"	"051031s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 121 leaves :"		"http://hdl.handle.net/1773/5010;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178135"	"62191571"
"Contrasting tumorigenic growth interactions of apoptosis-deficient MYC alleles with Transforming Growth Factor-alpha /"		"Ronald Se-Yuen Cheung."	"Cheung, Ronald Se-Yuen."	"Ph. D."	"University of Washington"	"2006"	"061220s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 111 leaves :"		"http://hdl.handle.net/1773/5000;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3224198"	"77130694"
"Hepsin in prostate cancer progression /"		"John R. Chevillet."	"Chevillet, John R.(John Richard)"	"Ph. D."	"University of Washington"	"2008"	"090127s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 140 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3328383"	"299794574"
"Interaction of CTG repeats, CTCF sites, and RNAi in establishing chromatin structure at the myotonic dystrophy locus. /"		"Diane Heyyoung Cho."	"Cho, Diane Heyyoung."	"Ph. D."	"University of Washington"	"2005"	"051103s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 53 leaves :"			"62213959"
"Early host-pathogen interactions during mycobacterial infection of zebrafish embryos /"		"Hilary Clay."	"Clay, Hilary,1979-"	"Ph. D."	"University of Washington"	"2007"	"080724s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 124 leaves :"		"http://hdl.handle.net/1773/5033;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3293466"	"235956892"
"Roles of phosphatidylserine in enveloped virus infection /"		"David A. Coil."	"Coil, David A."	"Ph. D."	"University of Washington"	"2005"	"051101s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 102 leaves :"		"http://hdl.handle.net/1773/5015;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178138"	"62198586"
"Characterization of the budding yeast centromeric histone H3 variant, Cse4 /"		"Kimberly A. Collins."	"Collins, Kimberly A."	"Ph. D."	"University of Washington"	"2006"	"070209s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 116 leaves :"		"http://hdl.handle.net/1773/5011;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3224206"	"82541182"
"A genetic investigation of branchiomotor neuron development in the zebrafish, Danio rerio /"		"Kimberly L. Cooper."	"Cooper, Kimberly L."	"Ph. D."	"University of Washington"	"2005"	"051031s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 141 leaves :"		"http://hdl.handle.net/1773/5051;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178139"	"62190543"
"Mechanisms of recognition and catalysis by the least specific and most specific of DNA modification enzymes :"	"polynucleotide kinase and homing endonucleases /"	"Jennifer H. Eastberg."	"Eastberg, Jennifer Helane."	"Ph. D."	"University of Washington"	"2006"	"070605s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 117 leaves :"			"138119791"
"Transcriptional properties of the Kaiso class of transcription factors /"		"David John Elzi."	"Elzi, David John,1973-"	"Ph. D."	"University of Washington"	"2007"	"070724s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 121 leaves :"		"http://hdl.handle.net/1773/5027"	"156940833"
"Dispatched1 function in long-range sonic hedgehog signaling /"		"Lonnie Alton Etheridge."	"Etheridge, Lonnie Alton."	"Ph. D."	"University of Washington"	"2008"	"081105s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 100 leaves :"			"268966293"
"Pyroptosis, caspase-1-dependent programmed proinflammatory cell death /"		"Susan L. Fink."	"Fink, Susan L.(Susan Leilani),1978-"	"Ph. D."	"University of Washington"	"2007"	"070731s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 98 leaves :"			"160179029"
"Genomic analysis of a human interferon-inducible gene family and systemic lupus erythematosus /"		"Laura Jeanne Flinn."	"Flinn, Laura Jeanne."	"Ph. D."	"University of Washington"	"2006"	"070608s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 118 leaves :"			"141189254"
"Establishment of a Drosophila model of Niemann-Pick type C disease /"		"Megan L. Fluegel."	"Fluegel, Megan L."	"Ph. D."	"University of Washington"	"2006"	"070507s2006\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 102 leaves "		"http://hdl.handle.net/1773/5065;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3230751"	"124041351"
"Regulation of amyloid precursor protein processing by low density lipoprotein receptor-related protein and neurotrophin receptors /"		"Amity F. Gann."	"Gann, Amity F."	"M.S."	"University of Washington"	"2005"	"051130s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 46 leaves :"			"62386277"
"The dynamic interactome :"	"a proteomic investigation of ligand-dependent HSP90 complexes /"	"Jacob J. Gano."	"Gano, Jacob J."	"Ph. D."	"University of Washington"	"2007"	"080627s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 148 leaves :"		"http://hdl.handle.net/1773/5094;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3293479"	"232664306"
"From transcription to axon guidance :"	"uncovering downstream effectors of longitudinals lacking in Drosophila melanogaster /"	"Michael Anthony Gates."	"Gates, Michael Anthony."	"Ph. D."	"University of Washington"	"2008"	"090505s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 142 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3345738"	"320266806"
"Targeting the chromatin remodeling activity of Isw2 complex in vivo /"		"Marnie Elizabeth Gelbart."	"Gelbart, Marnie Elizabeth."	"Ph. D."	"University of Washington"	"2005"	"051130s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 146 leaves :"			"62385765"
"How and why to stop and wait :"	"a graduate education in mechanisms and benefits of suspended animation /"	"Jesse P. Goldmark."	"Goldmark, Jesse P."	"Ph. D."	"University of Washington"	"2006"	"070208s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 59 leaves :"		"http://hdl.handle.net/1773/5040;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3224225"	"82368079"
"Glial cells regulate proliferation in mechanosensory hair cell precursors /"		"Kelly A. Grant."	"Grant, Kelly A."	"Ph. D."	"University of Washington"	"2005"	"060531s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 103 leaves :"			"69661574"
"Identification of Saccharomyces cerevisiae spindle pole body remodeling factors /"		"Kristen Berit Greenland."	"Greenland, Kristen Berit."	"Ph. D."	"University of Washington"	"2008"	"090224s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 154 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3328402"	"310450855"
"Fibroblast growth factor signaling and the molecular etiology of craniosynostosis /"		"Nan E. Hatch."	"Hatch, Nan E."	"Ph. D."	"University of Washington"	"2005"	"060320s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 76 leaves :"			"65169161"
"Manipulating developmental signals in hedgehog-induced medulloblastoma formation /"		"Beryl A. Hatton."	"Hatton, Beryl A."	"Ph. D."	"University of Washington"	"2008"	"081104s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 128 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3318187"	"268838333"
"The role of retinoic acid in patterning the zebrafish hindbrain /"		"Rafael Epitacio Hernandez."	"Hernandez, Rafael Epitacio."	"Ph. D."	"University of Washington"	"2006"	"070313s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 180 leaves :"		"http://hdl.handle.net/1773/5089;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3230763"	"85845259"
"Distinctive mechanisms of receptor tyrosine kinase signal transduction required during mouse embryogenesis /"		"Renée Victoria Hoch."	"Hoch, Renée Victoria."	"Ph. D."	"University of Washington"	"2005"	"060728s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 133 leaves :"			"70723821"
"Small RNA pathways and the roles of tudor nucleases in gene silencing and DNA deletion in Tetrahymena thermopila /"		"Rachel A. Howard-Till."	"Howard-Till, Rachel A.(Rachel Anne)"	"Ph. D."	"University of Washington"	"2006"	"070313s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 100 leaves :"		"http://hdl.handle.net/1773/5064;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3230766"	"85847415"
"Dissecting the signaling and mechanical functions of the dystrophin-glycoprotein complex in skeletal muscle /"		"Luke Milburn Judge."	"Judge, Luke Milburn."	"Ph. D."	"University of Washington"	"2006"	"061229s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 148 leaves :"		"http://hdl.handle.net/1773/4989;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3224242"	"77500344"
"Control of retroviral replication by host cellular factors /"		"Shari Marie Kaiser."	"Kaiser, Shari Marie."	"Ph. D."	"University of Washington"	"2007"	"070817s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 129 leaves :"		"http://hdl.handle.net/1773/5019;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3252866"	"165259465"
"The role of c-Myb in development of the murine neural retina /"		"Christena Ann Kolakowski."	"Kolakowski, Christena Ann."	"M.S."	"University of Washington"	"2007"	"070817s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 30 leaves :"			"165278612"
"Engineering yeast cytosine deaminase for improved efficacy in cancer gene directed enzyme prodrug therapy /"		"Aaron Korkegian."	"Korkegian, Aaron."	"Ph. D."	"University of Washington"	"2007"	"080728s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 159 leaves :"		"http://hdl.handle.net/1773/5045;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3293492"	"236201591"
"Regulation and functions of the Ipl1/aurora protein kinase /"		"Chitra V. Kotwaliwale."	"Kotwaliwale, Chitra V."	"Ph. D."	"University of Washington"	"2007"	"080321s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 145 leaves :"		"http://hdl.handle.net/1773/5081"	"213500901"
"Development of the E2DISP antigen display system as a novel HIV vaccine approach /"		"Dina Nicole Kovarik."	"Kovarik, Dina Nicole,1975-"	"Ph. D."	"University of Washington"	"2008"	"090518s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xv, 173 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3345678"	"325222888"
"Prelamin A processing and human disease /"		"Brian Kudlow."	"Kudlow, Brian."	"Ph. D."	"University of Washington"	"2007"	"071107s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 90 leaves :"			"180874806"
