245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The continuing existence of firms with a market-to-book ratio less than 1 /"		"Mitchell Jon Oler."	"Oler, Mitchell Jon."	"Ph. D."	"University of Washington"	"2006"	"070509s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 91 leaves :"		"http://hdl.handle.net/1773/8715;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3241937"	"124080488"
"Dynamic distribution services and demand contingent quality of service policies /"		"by Melvin Robert Oyler."	"Oyler, Melvin Robert."	"Ph. D."	"University of Washington"	"1997"	"980309s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 105 leaves :"		"http://hdl.handle.net/1773/8769"	"38572374"
"Information technology adoption and its impact on employee compensation /"		"Gang Peng."	"Peng, Gang,1970-"	"Ph. D."	"University of Washington"	"2006"	"070316s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 110 leaves :"		"http://hdl.handle.net/1773/8812;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3230777"	"85895901"
"The implicit self-concept :"	"the structure of the self-concept and its influence on attitude formation at an unconscious level /"	"Andrew Wayne Perkins."	"Perkins, Andrew Wayne."	"Ph. D."	"University of Washington"	"2003"	"040305s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 88 leaves "		"http://hdl.handle.net/1773/8741;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102698"	"54538995"
"Failure patterns of new ventures :"	"a survival analysis and performance implications /"	"Berna Polat."	"Polat, Berna."	"Ph. D."	"University of Washington"	"2005"	"060714s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 135 leaves :"		"http://hdl.handle.net/1773/8739;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198837"	"70352550"
"An investigation of entrepreneurial expertise :"	"theory, strategy and performance /"	"John Stuart Read."	"Read, John Stuart."	"Ph. D."	"University of Washington"	"2005"	"050824s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 146 leaves :"		"http://hdl.handle.net/1773/8737;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3163402"	"61333988"
"The institutions of foreign direct investment in developing countries and social/economic outcomes :"	"a justice perspective /"	"Sandra L. Reiter."	"Reiter, Sandra L."	"Ph. D."	"University of Washington"	"2006"	"070316s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 175 leaves :"		"http://hdl.handle.net/1773/8708;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3230783"	"85894689"
"Two essays on skewness and expected equity returns /"		"Douglas Streeter Rolph."	"Rolph, Douglas Streeter."	"Ph. D."	"University of Washington"	"2003"	"040512s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 95 leaves :"			"55127956"
"""Creative destruction"" or ""creative cooperation""? :"	"an empirical investigation of technological discontinuities and their effect on the nature of competition and firm performance /"	"by Frank Thomas Rothaermel."	"Rothaermel, Frank T."	"Ph. D."	"University of Washington"	"1999"	"000411s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 127 leaves :"		"http://hdl.handle.net/1773/8779;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936472"	"43820525"
"The effects of attributions and perceived organizational response on observers of workplace bullying /"		"Chris John Sablynski."	"Sablynski, Chris John."	"Ph. D."	"University of Washington"	"2002"	"030317s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 181 leaves :"			"51865181"
"Heterogeneous consumption and asset pricing in global financial markets /"		"Sergei Sarkissian."	"Sarkissian, Sergei."	"Ph. D."	"University of Washington"	"1999"	"000406s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 137 leaves :"		"http://hdl.handle.net/1773/8722;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936476"	"43795613"
"Choice avoidance in managerial accounting decisions /"		"Kimberly M. Sawers."	"Sawers, Kimberly M."	"Ph. D."	"University of Washington"	"2002"	"030317s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 81 leaves :"		"http://hdl.handle.net/1773/8746"	"51866381"
"Frothy markets? :"	"an examination of aggregate equity issue clustering /"	"by Michael J. Schill."	"Schill, Michael J."	"Ph. D."	"University of Washington"	"1998"	"990714s1998\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 224 leaves :"		"http://hdl.handle.net/1773/8780;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9907954"	"41875521"
"Technology adoption, dominant design, and new product development :"	"a model of technological lock out and empirical test /"	"by Melissa A. Schilling."	"Schilling, Melissa A."	"Ph. D."	"University of Washington"	"1997"	"981019s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 189 leaves :"		"http://hdl.handle.net/1773/8841"	"40133747"
"The effects of the CEO's stock option portfolio on stock return volatility and firm performance /"		"Jean M. Schlinger."	"Schlinger, Jean M."	"Ph. D."	"University of Washington"	"2001"	"011130s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 96 leaves "		"http://hdl.handle.net/1773/8840;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014024"	"48512142"
"Scenario thinking and optimism in analysts' forecasts /"		"Lisa Marie Sedor."	"Sedor, Lisa Marie."	"Ph. D."	"University of Washington"	"2001"	"011130s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 66 leaves :"		"http://hdl.handle.net/1773/8740;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014027"	"48513458"
"The role of person-organization fit and person-job fit in managers' hiring decisions :"	"the effects of work status and occupational characteristics of job openings /"	"Tomoki Sekiguchi."	"Sekiguchi, Tomoki."	"Ph. D."	"University of Washington"	"2003"	"040322s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 147 leaves :"		"http://hdl.handle.net/1773/8771;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102714"	"54782870"
"The poor predictive performance of asset pricing models /"		"Timothy T. Simin."	"Simin, Timothy T."	"Ph. D."	"University of Washington"	"2002"	"020919s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 142 leaves :"		"http://hdl.handle.net/1773/8823"	"50632874"
"The poor predictive performance of asset pricing models /"		"Timothy T. Simin."	"Simin, Timothy T."	"Ph. D."	"University of Washington"	"2002"	"020919s2003\\\\xx\a\\\\rbm\\\000\0\eng\d"	"vii, 142 pages :"			"85200539"
"The effect of transactive memory and collective efficacy on aircrew performance /"		"by Daryl Raymond Smith."	"Smith, Daryl Raymond."	"Ph. D."	"University of Washington"	"1999"	"000427s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 120 leaves :"		"http://hdl.handle.net/1773/8734;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9944179"	"43941534"
"Order coordination in a decentralized two-echelon supply chain /"		"by Joong Y. Son."	"Son, Joong Y.,1963-"	"Ph. D."	"University of Washington"	"2000"	"010626s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 123 leaves :"		"http://hdl.handle.net/1773/8790;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995439"	"47196212"
"Value-based design of electronic commerce servers /"		"by Yong Tan."	"Tan, Yong,1966-"	"Ph. D."	"University of Washington"	"2000"	"010430s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 99 leaves :"		"http://hdl.handle.net/1773/8837;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983556"	"46844862"
"Taxes, financial distress, and capital structure in the United States and Japan /"		"Joseph Kiyoshi Tanimura."	"Tanimura, Joseph Kiyoshi."	"Ph. D."	"University of Washington"	"2001"	"011130s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 134 leaves :"		"http://hdl.handle.net/1773/8745;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014035"	"48511103"
"The impact of organizational culture on stock prices :"	"the case of mergers and acquisitions /"	"Brosh M. Teucher."	"Teucher, Brosch M."	"Ph. D."	"University of Washington"	"2006"	"070516s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 151 leaves :"			"128327446"
"Promotional enhancement theory :"	"a model for designing promotions that enhance brand evaluations /"	"by Brian C. Tietje."	"Tietje, Brian C."	"Ph. D."	"University of Washington"	"1999"	"000411s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 126 leaves :"		"http://hdl.handle.net/1773/8806;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9936494"	"43828798"
"The effects of securitization on consumer mortgage financing costs /"		"by Steven Todd."	"Todd, Steven,1961-"	"Ph. D."	"University of Washington"	"1997"	"981019s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 84 leaves :"		"http://hdl.handle.net/1773/8713"	"40130334"
"Determinants and economic consequences of discretionary accounting conservatism /"		"Yen H. Tong."	"Tong, Yen H."	"Ph. D."	"University of Washington"	"2005"	"060328s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 105 leaves :"		"http://hdl.handle.net/1773/8800;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3183433"	"65223023"
"Essays in new product introduction /"		"by Weiyu Tsai."	"Tsai, Weiyu."	"Ph. D."	"University of Washington"	"2003"	"040322s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 122 leaves :"		"http://hdl.handle.net/1773/8718;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102726"	"54781310"
"Impact of corporate venture capital on knowledge creation in corporate investors /"		"Anu Wadwa."	"Wadhwa, Anu."	"Ph. D."	"University of Washington"	"2005"	"060105s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 188 leaves "		"http://hdl.handle.net/1773/8824;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178119"	"62786020"
"Prediction and construction in managing uncertainty /"		"Robert Ellis Wiltbank."	"Wiltbank, Robert Ellis."	"Ph. D."	"University of Washington"	"2005"	"060808s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 142 leaves :"			"70853252"
"Managerial incentives and a firm's reaction to cash flow shocks /"		"Pisun Xu."	"Xu, Pisun."	"Ph. D."	"University of Washington"	"2006"	"070515s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 98 leaves :"			"127451696"
"Ego depletion in emotional labor :"	"the role of humor and methods of acting /"	"Xin Yao."	"Yao, Xin,1977-"	"Ph. D."	"University of Washington"	"2005"	"060522s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 253 leaves :"		"http://hdl.handle.net/1773/8758;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178123"	"69149235"
"Costs and benefits of managing earnings to meet an earnings target /"		"by Fern Zabriskie."	"Zabriskie, Fern."	"Ph. D."	"University of Washington"	"2002"	"030106s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 121 leaves :"		"http://hdl.handle.net/1773/8759"	"51309951"
"Determinants of firms' responses to underwater employee stock options :"	"evidence from traditional repricings, 6 & 1 exchanges, and makeup grants /"	"Valentina L. Zamora."	"Zamora, Valentina L."	"Ph. D."	"University of Washington"	"2003"	"040512s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 85 leaves :"		"http://hdl.handle.net/1773/8776;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3111140"	"55130040"
"Data network pricing under quality of service (QoS) guarantee :"	"single class and multiple classes /"	"Zhongju Zhang."	"Zhang, Zhongju,1974-"	"Ph. D."	"University of Washington"	"2003"	"040322s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 92 leaves :"		"http://hdl.handle.net/1773/8842;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102740"	"54783928"
"A unified theory of consumer response to self-concept threat /"		"Justin Wilder Angle."	"Angle, Justin Wilder,author."	"Ph. D."	"University of Washington"	"2012"	"121121s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (v, 86 pages) :"	"Forehand, Mark R.,thesis advisor."	"http://hdl.handle.net/1773/20623;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3519498"	"818900468"
"Corporate venture capital :"	"towards understanding who does it, why and how /"	"Sandip Basu."	"Basu, Sandip,1966-"	"Ph. D."	"University of Washington"	"2007"	"080423s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 149 leaves :"		"http://hdl.handle.net/1773/8828;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3289760"	"226089698"
"How social integration leverages interpersonal and brand trust /"		"Joshua T. Beck."	"Beck, Joshua T.,author."	"Ph. D."	"University of Washington"	"2014"	"141024t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (v, 112 pages) :"	"Palmatier, Robert W.,degree supervisor."	"http://hdl.handle.net/1773/26232"	"893695708"
"Does tax avoidance facilitate economically significant managerial rent extraction from shareholders of US firms? /"		"Bradley Scott Blaylock."	"Blaylock, Bradley Scott."	"Ph. D."	"University of Washington"	"2011"	"111007s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 55 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472080"	"756208874"
"Stable versus shifting ethical leadership :"	"the impact on follower positivity and performance /"	"Dustin J. Bluhm."	"Bluhm, Dustin J.,author."	"Ph. D."	"University of Washington"	"2012"	"130814s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (i, 108 pages)"	"Mitchell, Terence R.,thesis advisor."	"http://hdl.handle.net/1773/21813;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542097"	"855789258"
"The implications of cash flow forecasts for investors' pricing and managers' reporting of earnings /"		"Andrew Crafton Call."	"Call, Andrew Crafton."	"Ph. D."	"University of Washington"	"2007"	"070911s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 75 leaves "		"http://hdl.handle.net/1773/8764;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3265306"	"170927484"
"Bridling emotions :"	"exploring emotions, context, and ethical behavior /"	"Tara L. Ceranic."	"Ceranic, Tara L."	"Ph. D."	"University of Washington"	"2008"	"090120s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 123 leaves :"			"298858834"
"The effects of context on imitative behavior /"		"Chien-Sheng Richard Chan."	"Chan, Chien-Sheng Richard."	"Ph. D."	"University of Washington"	"2010"	"101104s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 115 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3421546"	"678111828"
"An investment-based explanation for the post-merger underperformance puzzle /"		"Ching-chieh Chang."	"Chang, Ching-chieh,1981-author."	"Ph. D."	"University of Washington"	"2012"	"121121s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 68 pages) :"	"Kamara, Avraham,thesis advisor."	"http://hdl.handle.net/1773/20617"	"818889123"
"Multichannel marketing and hidden Markov models /"		"Chun-Wei Chang."	"Chang, Chun-Wei,1978-author."	"Ph. D."	"University of Washington"	"2012"	"121121s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (ii, 102 pages) :"	"Erickson, Gary M.,1945-thesis advisor."	"http://hdl.handle.net/1773/20625;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521641"	"818900551"
"Intangible returns, momentum, and investor psychology /"		"Yen-cheng Chang."	"Chang, Yen-cheng."	"Ph. D."	"University of Washington"	"2010"	"101105s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 90 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3421547"	"678633888"
"Essays on optimal bidding strategies in sponsored search advertising auctions /"		"Prabirendra Chatterjee."	"Chatterjee, Prabirendra,1980-author."	"Ph. D."	"University of Washington"	"2013."	"140611t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 102 pages) :"	"Shulman, Jeffrey D.,degree supervisor."	"http://hdl.handle.net/1773/24089"	"881296151"
"Dynamic risk shifting, costly risk adjustment, and asset pricing /"		"Zhiyao Chen."	"Chen, Zhiyao."	"Ph. D."	"University of Washington"	"2011"	"111007s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 74 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472084"	"756222239"
"Two faces of a control freak :"	"decomposing authoritarian leadership and its effects on work unit effectiveness /"	"Ting-Ju Chiang."	"Chiang, Ting-Ju,author."	"Ph. D."	"University of Washington"	"2012"	"121121s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 85 pages) :"	"Chen, Xiao-Ping,thesis advisor."	"http://hdl.handle.net/1773/20627"	"818900794"
"Two essays on payout policy :"	"strategic interaction effects and union effects /"	"Atsushi Chino."	"Chino, Atsushi,author."	"Ph. D."	"University of Washington"	"2012"	"121121s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iii, 93 pages) :"	"Rice, Edward M.,thesis advisor."	"http://hdl.handle.net/1773/20620;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521642"	"818891607"
"Essays on adoption and diffusion of new technology in supply chains /"		"Daeheon Choi."	"Choi, Daeheon,author."	"Ph. D."	"University of Washington"	"2012"	"130814s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vi, 134 pages) :"	"Jain, Apurva,thesis advisor."	"http://hdl.handle.net/1773/21814;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3542116"	"855792808"
"When good news is not so good :"	"economy-wide uncertainty and stock returns /"	"Hae mi Choi."	"Choi, Hae mi."	"Ph. D."	"University of Washington"	"2011"	"111007s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 72 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3472087"	"756215566"
"Economic consequences of mandated accounting disclosures /"		"Elizabeth Chuk."	"Chuk, Elizabeth."	"Ph. D."	"University of Washington"	"2010"	"101105s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 48 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3421742"	"678628040"
"Laboro ergo sum (I work therefore I am) :"	"the effects of occupation characteristics on psychological characteristics and nonwork outcomes /"	"Carolyn Thi Dang."	"Dang, Carolyn Thi,author."	"Ph. D."	"University of Washington"	"2014"	"141031t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (257 pages) :"	"Reynolds, Scott J.,degree supervisor."	"http://hdl.handle.net/1773/26233"	"894136038"
"The financial crisis and credibility of corporate credit ratings /"		"Ed deHaan."	"deHaan, Ed,author."	"Ph. D."	"University of Washington"	"2013."	"140424t20132013waua\\\\od\\\\000\0\eng\d"	"1 online resource (91 pages) :"	"Shevlin, Terrence J.,degree supervisor."	"http://hdl.handle.net/1773/23396"	"878080465"
"Examining the effects of varying levels of similar or dissimilar detail on investors' risk perceptions and investment decisions /"		"Kristina C. Demek."	"Demek, Kristina C.,author."	"Ph. D."	"University of Washington"	"2014"	"141230t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (48 pages) :"	"Hodge, Frank,1965-degree supervisor."	"http://hdl.handle.net/1773/26978"	"899019186"
"Mobilizing resources in constrained environments :"	"a study of technology social ventures /"	"Geoffrey Desa."	"Desa, Geoffrey."	"Ph. D."	"University of Washington"	"2008"	"090202s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 233 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3328390"	"301379520"
"Supply chain models for Web-based retailing and rental business /"		"Aussadavut Dumrongsiri."	"Dumrongsiri, Aussadavut."	"Ph. D."	"University of Washington"	"2008"	"080731s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 152 leaves :"			"237081588"
"Follower reactions to leader emotions :"	"a cognitive and affective path to leadership effectiveness /"	"Marion B. Eberly."	"Eberly, Marion B."	"Ph. D."	"University of Washington"	"2011"	"120426s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 208 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3501532"	"789687672"
"Does the deferred tax asset valuation allowance signal firm creditworthiness /"		"Alexander Simon Edwards."	"Edwards, Alexander Simon."	"Ph. D."	"University of Washington"	"2011"	"120206s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 71 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485363"	"775375289"
"Quality and capacity decisions in service industry /"		"Azin Farzan."	"Farzan, Azin,author."	"Ph. D."	"University of Washington"	"2013"	"140611t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 144 pages) :"	"Zhou, Yong-Pin,degree supervisor."	"http://hdl.handle.net/1773/24085"	"881295261"
"Developing and testing a theory of when, why, and how bad apple group members spoil the barrel /"		"William Felps."	"Felps, William."	"Ph. D."	"University of Washington"	"2007"	"080117s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 125 leaves :"			"190865069"
"Identity and resource mobilization in new ventures :"	"a model of venture identification /"	"Gregory C. Fisher."	"Fisher, Gregory C.,author."	"Ph. D."	"University of Washington"	"2012"	"121121s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (iii, 143 pages) :"	"Kotha, Suresh,thesis advisor."	"http://hdl.handle.net/1773/20622;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521466"	"818897120"
"Venture capital directors, earnings manipulation & firm performance /"		"Brandon E. Fleming."	"Fleming, Brandon E."	"Ph. D."	"University of Washington"	"2012"	"121010s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (85, a-g pages) :"	"Boeker, Warren,thesis advisor."	"http://hdl.handle.net/1773/20261;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3504399"	"812460992"
"New technologies and the value of information systems /"		"Hossein Ghasemkhani."	"Ghasemkhani, Hossein,author."	"Ph. D."	"University of Washington"	"2013."	"140611t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 138 pages) :"	"Tan, Yong,degree supervisor."	"http://hdl.handle.net/1773/24087"	"881295519"
"Understanding how timing of alliance formation affects new-venture survival :"	"the dynamics of temporal congruence and contingency /"	"David Gomulya."	"Gomulya, David."	"Ph. D."	"University of Washington"	"2011"	"120207s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 148 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3485380"	"775480280"
"Marketing expenses, brand equity, and a firm's financial value /"		"Kyoung Nam Ha."	"Ha, Kyoung Nam,author."	"Ph. D."	"University of Washington"	"2012"	"121121s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vi, 87 pages) :"	"Erickson, Gary M.,1945-thesis advisor."	"http://hdl.handle.net/1773/20624"	"818897257"
