245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"History and development of the Diesel engine."			"Harrison, Charles Clay."	"B.S.M.E."	"University of Washington"		"080520s1947\\\\xx\\\\\\\m\\\\000\0\eng\d"	"ii, 28 leaves"			"228410269"
"Public water supply system."			"Hazel, Thomas Richard."	"B.S. in M.E."	"University of Washington"		"080520s1943\\\\xx\\\\\\\m\\\\000\0\eng\d"	"36 leaves"			"228410414"
"Survey of the plastics industry."			"Hillman, Malcolm Everett."	"B.S.M.E."	"University of Washington"		"080520s1947\\\\xx\\\\\\\m\\\\000\0\eng\d"	"35 leaves"			"228410271"
"Assembly and investigation of a small refrigeration unit."			"Hinea, Ray Waldo."	"B.S.M.E."	"University of Washington"	"1946"	"080520s1946\\\\xx\\\\\\\m\\\\000\0\eng\d"	"3 preliminary leaves, 23 leaves"			"228410540"
"Investigation of producer gas as a motor fuel substitute."			"Houser, Richard Wallace."	"B.S."	"University of Washington"		"080520s1944\\\\xx\\\\\\\m\\\\000\0\eng\d"	"25 leaves"			"228410490"
"Study of radiant heating."			"Howard, Carolyn McArthur."	"B.S. in M.E."	"University of Washington"		"080520s1946\\\\xx\\\\\\\m\\\\000\0\eng\d"	"35 leaves"			"228410516"
"Validation and verification of models using CFD and parameter estimation /"		"Louis van Belle."	"Van Belle, Louis."	"M.S.M.E."	"University of Washington"	"2002"	"030102s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 62 pages :"			"51300201"
"Inversion-based dynamic compensation of inertial reaction devices /"		"Clint Vander Giessen."	"Vander Giessen, Clint."	"M.S."	"University of Washington"	"2002"	"030611s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 51 pages :"			"52415701"
"Performance and vibrational characteristics of riveting tooling /"		"by Benjamin Venema."	"Venema, Benjamin."	"M.S.M.E."	"University of Washington"	"2000"	"010308s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 71 leaves :"			"46398435"
"Moving toward energy sustainability at the Marblemount Ranger Station /"		"Bo Vestergaard-Hansen."	"Vestergaard-Hansen, Bo."	"M.S.M.E."	"University of Washington"	"2001"	"011130s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 140 leaves :"			"48511509"
"Modeling and optimization of heat management in a multi-staged solid oxide fuel cell system /"		"Margaret Elizabeth Wheeler."	"Wheeler, Margaret Elizabeth."	"M.S.M.E."	"University of Washington"	"2001"	"020805s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 110 leaves :"			"50297539"
"Design optimization for fixed-valve micropumps /"		"Brian E. Williams."	"Williams, Brian E.,1972-"	"M.S.M.E."	"University of Washington"	"2002"	"030103s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 57 pages :"			"51303346"
"Investigation of the surface finish and notch effect model for flexural strength prediction in ceramic and ceramic composites /"		"by Sean J. Withers."	"Withers, Sean J."	"M.S.M.E."	"University of Washington"	"2000"	"010620s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 439 leaves :"			"47165641"
"Analysis of stability problems of consistently linearized models of flexible systems /"		"Gregory A. Wood."	"Wood, Gregory A.,1975-"	"M.S.M.E."	"University of Washington"	"2001"	"020805s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 94 leaves :"			"50298551"
"Fabrication of micro-fiber porous structures /"		"by Shiqiang Wu."	"Wu, Shiqiang,1969-"	"M.S.M.E."	"University of Washington"	"2000"	"000821s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 46 leaves :"			"44848161"
"Modeling and numerical simulation of tensile behavior and failure of titanium alloys following simulated SPF conditioning /"		"Sandeep Abhyankar."	"Abhyankar, Sandeep."	"M.S.M.E."	"University of Washington"	"2005"	"060524s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 106 leaves :"			"69246625"
"Numerical investigation of a laminar, incompressible premixed jet flame /"		"Adel E. Alshayji."	"Alshayji, Adel E."	"M.S.M.E."	"University of Washington"	"2003"	"030611s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 102 leaves :"			"52416286"
"Prospects for identification of injury mechanisms in manual wheelchair users /"		"Zachary R. Ashwell."	"Ashwell, Zachary R."	"M.S.M.E."	"University of Washington"	"2005"	"051031s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 61 leaves :"			"62190697"
"Agent based models of real-time signaling in osteocytic networks induced by mechanical stimuli /"		"Brandon J. Ausk."	"Ausk, Brandon J."	"M.S.M.E."	"University of Washington"	"2004"	"040913s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 68 leaves :"			"56496063"
"Impact response characterization of a hybrid titanium composite laminate /"		"Scott W. Bernhardt."	"Bernhardt, Scott W."	"M.S.M.E."	"University of Washington"	"2005"	"050623s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 165 leaves :"			"60805621"
"Powder based layer manufacturing techniques explored /"		"Ian G. Blanch."	"Blanch, Ian G."	"M.S.M.E."	"University of Washington"	"2005"	"050623s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 49 leaves :"			"60805808"
"A multi-physics numerical analysis of a small tubular solid oxide fuel cell /"		"Marc Peter Brune."	"Brune, Marc Peter."	"M.S.M.E"	"University of Washington"	"2005"	"060217s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 146 pages :"			"64041902"
"Engineering a low-cost wearable low vision aid based on retinal light scanning /"		"Ryland Bryant."	"Bryant, Ryland Charles."	"M.S.M.E."	"University of Washington"	"2003"	"040330s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 93 leaves :"			"54841124"
"Improvement of a ferromagnetic shape memory alloy torque actuator /"		"Todd B. Burklin."	"Burklin, Todd B."	"M.S.M.E"	"University of Washington"	"2005"	"051206s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 85 leaves :"			"62473059"
"Improvement of ferromagnetic torque actuator /"		"Victor J. Cheng."	"Cheng, Victor Johnway."	"M.S.M.E."	"University of Washington"	"2004"	"040923s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 65 leaves :"			"56566348"
"Design and analysis of a permeability measurement system for tissue engineering scaffolds /"		"Maxwell Van Chor."	"Chor, Maxwell Van."	"M.S.M.E."	"University of Washington"	"2005"	"051031s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 69 leaves :"			"62189510"
"Dual wavelength interferometry for sample position control in magnetic resonance force microscopy /"		"Matthew Church."	"Church, Matthew N."	"M.S.M.E."	"University of Washington"	"2003"	"040209s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 59 pages :"			"54383253"
"Development of a Windows-based program for remote and unattended operation of an abrasive waterjet system /"		"Ian Matthew Conner."	"Conner, Ian Matthew."	"M.S.M.E."	"University of Washington"	"2004"	"050216s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 153 leaves :"			"57671934"
"An alternative to disc fusion :"	"the dynamic characteristics of the Bryan Cervical Disc System /"	"Michael Charles Dahl."	"Dahl, Michael Charles."	"M.S.M.E."	"University of Washington"	"2003"	"040405s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 61 leaves :"			"54887481"
"Heavy truck drag reduction through rear of trailer aerodynamic modifications /"		"Patrick McKay Dean."	"Dean, Patrick McKay."	"M.S.M.E."	"University of Washington"	"2004"	"050509s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 51 leaves :"			"60329655"
"Quantifying foot bone motion /"		"Michael J. Fassbind."	"Fassbind, Michael J."	"M.S.M.E."	"University of Washington"	"2005"	"060217s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 164 pages :"			"64041131"
"Design forecasting :"	"a method for performing DFX analyses in complex product design /"	"Peder Fitch."	"Fitch, Peder Erik."	"Ph. D."	"University of Washington"	"2004"	"050215s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 214 leaves :"		"http://hdl.handle.net/1773/7135;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139474"	"57664422"
"Shape optimization of the nozzle-diffuser and Tesla-type valves for applications in micropumps /"		"Adrián R. Gamboa."	"Gamboa, Adrian Rafael."	"M.S.M.E."	"University of Washington"	"2004"	"041020s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 61 leaves :"			"56780976"
"Multilevel, subdivision-based, thin shell finite elements :"	"development and an application to red blood cell modeling /"	"Seth Green."	"Green, Seth."	"Ph. D."	"University of Washington"	"2003"	"040402s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xv, 203 pages :"		"http://hdl.handle.net/1773/7110;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3111069"	"54864038"
"Vibration reduction of rotating disk/spindle systems via structural design /"		"Baekho Heo."	"Heo, Baekho."	"Ph. D."	"University of Washington"	"2004"	"050215s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 92 leaves :"		"http://hdl.handle.net/1773/7071;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139484"	"57666794"
"Chemical reactor modeling of oxides of nitrogen in lean-premixed, high-intensity combustion of carbon monoxide-hydrogen blends /"		"Gwenn Heyer."	"Heyer, Gwenn."	"M.S.M.E."	"University of Washington"	"2004"	"050509s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 55 leaves :"			"60329634"
"Design of a shock absorbing transtibial prosthesis with a controls approach /"		"Eric B. Howell."	"Howell, Eric B."	"M.S.M.E."	"University of Washington"	"2004"	"041026s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 33 leaves :"			"56823795"
"Damping treatments for microstructures /"		"by Yi-Chu Hsu."	"Hsu, Yi-Chu."	"Ph. D."	"University of Washington"	"2003"	"031202s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 81 leaves :"		"http://hdl.handle.net/1773/7054;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3091009"	"53817731"
"Investigation of surface modification and laser cladding of low carbon steel using Inconel 625 nanopowder /"		"Christopher T. Hughes."	"Hughes, Christopher Tobin."	"M.S.M.E."	"University of Washington"	"2004"	"050216s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 220 leaves :"			"57673926"
"Minimizing the cost of wind energy for Vashon Island :"	"a low wind speed site /"	"Eron Jacobson."	"Jacobson, Eron."	"M.S.M.E."	"University of Washington"	"2005"	"060217s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 169 leaves :"			"64039657"
"Microfluidic mixing technology for biological applications /"		"Ling-Sheng Jang."	"Jang, Ling-Sheng."	"Ph. D."	"University of Washington"	"2003"	"040224s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 129 leaves :"		"http://hdl.handle.net/1773/7152;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102661"	"54476278"
"Initial stage sintering model of 316L stainless steel with application to three dimensionally printed (3DPtm) components /"		"Scott R. Johnston."	"Johnston, Scott R."	"Ph. D."	"University of Washington"	"2005"	"051206s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xviii, 162 leaves :"		"http://hdl.handle.net/1773/7052;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178086"	"62476542"
"Dual-stage optimal output transition for dual-stage systems :"	"hard disk drive application /"	"Benjamin Jordan."	"Jordan, Benjamin."	"M.S.M.E."	"University of Washington"	"2005"	"051206s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 114 leaves :"			"62478680"
"Design and characterization of a color changeable window based on an electrochromic polymer and an inorganic ion storage layer /"		"Calen Kaneko."	"Kaneko, Calen."	"M.S.M.E."	"University of Washington"	"2005"	"051207s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 49 leaves :"			"62500196"
"Energy consumption and the effects of current profile in resistance spot welding /"		"Tarun Khosla."	"Khosla, Tarun."	"M.S.M.E."	"University of Washington"	"2005"	"051207s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 84 leaves :"			"62500238"
"Vibration analysis of a rotating axisymmetric cylindrical shell with a flexible stationary base /"		"Hyunchul Kim."	"Kim, Hyunchul."	"M.S.M.E."	"University of Washington"	"2003"	"040109s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 42 leaves :"			"54003589"
"Balancing energy options in a remote community :"	"a case study of Stehekin, Washington /"	"Jessica Gail Kirchhoffer."	"Kirchhoffer, Jessica Gail."	"M.S.M.E."	"University of Washington"	"2003"	"040109s2003\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vi, 166 leaves :"			"54003652"
"Improving the productivity and quality of the recycled plastic lumber extrusion process /"		"Jeffrey Kirkham."	"Kirkham, Jeffrey."	"M.S.M.E."	"University of Washington"	"2003"	"040224s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 131 leaves :"			"54476353"
"Characterization of friction stir welded and superplasticly formed friction stir welded joints of titanium /"		"Edward J. Klock-McCook."	"Klock-McCook, Edward J."	"M.S.M.E."	"University of Washington"	"2005"	"060712s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 231 leaves :"			"70289181"
"Examination of combustion instabilities in lean premixed combustors :"	"the influence of periodic inlet perturbations on unsteady combustor behavior using detailed chemical kinetics /"	"Joseph Morgan Klover."	"Klover, Joseph Morgan."	"M.S.M.E."	"University of Washington"	"2004"	"050216s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 169 leaves :"			"57673747"
"Heterodyne digital control and frequency estimation in magnetic resonance force microscopy /"		"Thomas E. Kriewall II."	"Kriewall, Thomas E.,1974-"	"Ph. D."	"University of Washington"	"2004"	"050513s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xx, 125 leaves :"		"http://hdl.handle.net/1773/7112;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3151627"	"60362733"
"A nonlinear numerical model of a base excited cantilever beam /"		"Matthew J. Kundrat."	"Kundrat, Matthew J.,author."	"M.S.M.E."	"University of Washington"	"2004"	"050513s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 75 leaves :"			"60364297"
"Development of ionic polymer actuator arrays /"		"Marie Le Guilly."	"Le Guilly, Marie O."	"Ph. D."	"University of Washington"	"2004"	"041117s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 124 leaves :"		"http://hdl.handle.net/1773/7078;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3131178"	"56988463"
"Iterative learning control of hysteresis in piezo-based nano-positioners :"	"theory and application in atomic force microscopes /"	"Kam K. Leang."	"Leang, Kam K."	"Ph. D."	"University of Washington"	"2004"	"050520s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 247 leaves :"		"http://hdl.handle.net/1773/7127;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3151631"	"60413025"
"Experimental investigation of liquid fuel vaporization and mixing in steam and air /"		"Andrew Campbell Lee."	"Lee, Andrew Campbell."	"M.S.M.E."	"University of Washington"	"2003"	"030711s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 162 leaves :"			"52599695"
"Modeling and experimentation of a resistance soldering process using computer design of experiment /"		"Jun Tae Lee."	"Lee, Jun Tae."	"M.S.M.E."	"University of Washington"	"2003"	"040109s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 61 leaves :"			"54002931"
"Experimental verification of material properties and finite element analysis of a composite pressure hull /"		"Timothy J. Lee."	"Lee, Timothy J."	"M.S.M.E."	"University of Washington"	"2005"	"050713s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 145 leaves :"			"60860098"
"Design and characterization of a new color changeable smart window /"		"Susan E. Legenski."	"Legenski, Susan E."	"M.S.M.E."	"University of Washington"	"2003"	"040506s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 82 leaves :"			"55091587"
"Motor integrated actuation for a flywheel energy storage system /"		"Rainer Leuschke."	"Leuschke, Rainer."	"Ph. D."	"University of Washington"	"2004"	"040617s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 125 pages :"		"http://hdl.handle.net/1773/7113;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3118853"	"55668172"
"Reconstruction of solids from surface data points through implicit functions /"		"by Chek T. Lim."	"Lim, Chek T."	"Ph. D."	"University of Washington"	"2003"	"040527s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 127 pages :"		"http://hdl.handle.net/1773/7126"	"55499466"
"Fault detection of rolling element bearings /"		"Chao-Shih Liu."	"Liu, Chao-Shih."	"Ph. D."	"University of Washington"	"2005"	"060321s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 185 leaves :"		"http://hdl.handle.net/1773/7064;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3183383"	"65177945"
"The conditional moment closure method for modeling lean premixed turbulent combustion /"		"Scott Montgomery Martin."	"Martin, Scott Montgomery."	"Ph. D."	"University of Washington"	"2003"	"040226s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xxv, 292 leaves :"		"http://hdl.handle.net/1773/7088;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102678"	"54490064"
"Identification of stream networks in LiDAR data :"	"Capitol State Forrest [sic] /"	"Farhad Kayomarsh Mehta."	"Mehta, Farhad Kayomarsh."	"M.S.M.E."	"University of Washington"	"2004"	"050218s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 114 leaves :"			"57689534"
"Crack growth of rotorcraft material with residual stresses /"		"Mario Melia Sukadi."	"Melia Sukadi, Mario."	"M.S.M.E."	"University of Washington"	"2003"	"040109s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 43 leaves :"			"54002075"
"A Lagrangian study of chemical reaction in isotropic turbulence /"		"Satoshi Mitarai."	"Mitarai, Satoshi."	"Ph. D."	"University of Washington"	"2004"	"051128s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xvii, 191 pages :"		"http://hdl.handle.net/1773/7050;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3118858"	"62358510"
"The effects of shot peening on fatigue crack propagation in 7075-T7351 aluminum alloy, SENB specimens /"		"Thomas Pettit Munson."	"Munson, Thomas Pettit."	"M.S.M.E."	"University of Washington"	"2004"	"040830s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 107 leaves :"			"56391924"
"Simulation and stability analysis of jet diffusion flames /"		"Joseph W. Nichols."	"Nichols, Joseph W."	"Ph. D."	"University of Washington"	"2005"	"060711s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 189 pages :"		"http://hdl.handle.net/1773/7128;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198829"	"70278071"
"Comparative study of commercial lubricating oils."			"Howe, Charles Dudgeon."	"B.S. in M.E."	"University of Washington"		"080520s1944\\\\xx\\\\\\\m\\\\000\0\eng\d"	"ii, 31 leaves"			"228410486"
"Investigation of the various methods suggested for the power rating of worm gear sets."			"Hu, Ling-wên."	"M.S.M.E."	"University of Washington"		"080520s1949\\\\xx\\\\\\\m\\\\000\0\eng\d"	"iii, 65 leaves"			"228410300"
"Investigation of bearings at pressures above the point of oil film failure."			"Humphrey, James Leslie."	"B.S. in M.E."	"University of Washington"		"080520s1946\\\\xx\\\\\\\m\\\\000\0\eng\d"	"31 leaves"			"228410517"
"Performance test of a radiant heating system."			"Irwin, Stewart Mitchell."	"B.S.M.E."	"University of Washington"		"080520s1947\\\\xx\\\\\\\m\\\\000\0\eng\d"	"ii, 19 leaves"			"228410259"
"Comparison of propane with gasoline as a motor fuel."			"Jackson, Richard Vernon."	"B.S. in M.E."	"University of Washington"		"080520s1944\\\\xx\\\\\\\m\\\\000\0\eng\d"	"ii, 44 leaves"			"228410487"
"Jet propulsion and testing of thrust augmentors."			"Jacobson, Arthur Wilfred."	"B.S. in M.E."	"University of Washington"		"080520s1944\\\\xx\\\\\\\m\\\\000\0\eng\d"	"ii, 27 leaves"			"228410496"
"Analysis of automotive carburetors."			"Johnson, Walter Edward."	"B.S. in M.E."	"University of Washington"	"1943"	"080520s1943\\\\xx\\\\\\\m\\\\000\0\eng\d"	"iii, 22 leaves"			"228410481"
"Semi-automatic electric arc welding with a flux-covered electrode."			"Johnson, Walter Leroy."	"B.S. in M.E."	"University of Washington"		"080520s1943\\\\xx\\\\\\\m\\\\000\0\eng\d"	"16 leaves"			"228410403"
"Study of a bearing testing machine and the performance of several bearings."			"Kenner, Harold Leslie."	"B.S."	"University of Washington"		"080520s1945\\\\xx\\\\\\\m\\\\000\0\eng\d"	"26 leaves"			"228410507"
"Water injection for automobiles."			"Kipple, William Fredrick,1915-"	"B.S. in M.E."	"University of Washington"		"080520s1946\\\\xx\\\\\\\m\\\\000\0\eng\d"	"15 leaves"			"228410518"
"Relating measured turbulence and meteorological predictions /"		"Gerald A. Nichols-Pagel."	"Nichols-Pagel, Gerald A."	"Ph. D."	"University of Washington"	"2005"	"060711s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 162 pages :"		"http://hdl.handle.net/1773/7137;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198830"	"70280708"
"Development and characterization of a color changeable smart window /"		"Dai Ning."	"Ning, Dai."	"M.S.E."	"University of Washington"	"2005"	"060117s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 34 leaves :"			"62958665"
"Fill front detection in RTM process using dielectric sensors /"		"Anil Arun Ogale."	"Ogale, Anil Arun."	"M.S.M.E."	"University of Washington"	"2005"	"060321s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 45 leaves :"			"65177753"
"Energy, material and emissions flow models of the U.S. chemical industry /"		"Nesrin Ozalp."	"Ozalp, Nesrin."	"Ph. D."	"University of Washington"	"2005"	"060712s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xv, 308 leaves :"		"http://hdl.handle.net/1773/7123"	"70286547"
"Dynamics of the normal tricuspid valve /"		"Matthew R. Pagel."	"Pagel, Matthew R."	"M.S.M.E."	"University of Washington"	"2004"	"041124s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 57 leaves :"			"57047500"
"Development of a gas permeability measurement system for microcellular and nanocellular polymeric films /"		"by Sravani Pakala."	"Pakala, Sravani."	"M.S.M.E."	"University of Washington"	"2003"	"040317s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 68 leaves :"			"54757461"
"Design of a new arrayed temperature sensor system and thermal interface materials /"		"Jong-Jin Park."	"Park, Jong-Jin."	"Ph. D."	"University of Washington"	"2004"	"050302s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 129 leaves :"		"http://hdl.handle.net/1773/7062;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139522"	"57928916"
"Effects of asymmetry on the vibration of rotating disk/spindle systems /"		"Jung Seo Park."	"Park, Jung Seo."	"Ph. D."	"University of Washington"	"2003"	"040107s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 99 leaves :"		"http://hdl.handle.net/1773/7084;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3091054"	"53990401"
"Machinability of a functionally gradient Al/SiCp metal matrix composite /"		"by William E. Pedersen."	"Pedersen, William Edward."	"Ph. D."	"University of Washington"	"2003"	"030711s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xxii, 478 leaves :"			"52599607"
"Vibration suppression and control of a piezoelectric scanner with application to magnetic resonance force microscopy /"		"Mark E. Peeples."	"Peeples, Mark E."	"M.S.M.E."	"University of Washington"	"2004"	"050302s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xv, 140 pages :"			"57932617"
"Properties of postwar gasolines."			"Kraft, Howard Palmer."	"B.S. in M.E."	"University of Washington"		"080520s1946\\\\xx\\\\\\\m\\\\000\0\eng\d"	"3 preliminary leaves, 42 leaves"			"228410521"
"Study of performances of a supercharged and unsupercharged automobile engine with fuels of varying octane numbers."			"Laster, Oliver."	"B.S. in M.E."	"University of Washington"		"080520s1943\\\\xx\\\\\\\m\\\\000\0\eng\d"	"28 leaves"			"228410415"
"Flux properties and comparison for semi-automatic welding."			"Lind, Frederick John."	"B.S. in M.E."	"University of Washington"		"080520s1944\\\\xx\\\\\\\m\\\\000\0\eng\d"	"18 leaves"			"228410497"
"Turbojet reaction motors."			"Loew, Richard Thomas."	"B.S.M.E."	"University of Washington"		"080520s1947\\\\xx\\\\\\\m\\\\000\0\eng\d"	"iii, 114 leaves"			"228410260"
"Test of the Lundegard shower valve."			"Lund, Erik Stanley."	"B.S. in M.E."	"University of Washington"		"080520s1946\\\\xx\\\\\\\m\\\\000\0\eng\d"	"2 preliminary leaves, 27 leaves"			"228410542"
"Possible use of ceramics for gas turbine parts."			"MacNichols, James George."	"B.S.M.E."	"University of Washington"		"080520s1947\\\\xx\\\\\\\m\\\\000\0\eng\d"	"3 preliminary leaves, 26 leaves"			"228410287"
"Supplying gasoline to internal combustion engines by pressure injection."			"Mauldin, Charles Wesley."	"B.S.M.E."	"University of Washington"		"080520s1947\\\\xx\\\\\\\m\\\\000\0\eng\d"	"35 leaves"			"228410274"
"Investigation of bronze bearing failures."			"McCurdy, James David."	"B.S. in M.E."	"University of Washington"		"080520s1943\\\\xx\\\\\\\m\\\\000\0\eng\d"	"13 leaves"			"228410472"
"Observations on the design of high performance guns for naval use."			"Mills, Blake David."	"degree of M.E."	"University of Washington"		"080520s1947\\\\xx\\\\\\\m\\\\000\0\eng\d"	"20 leaves"			"228413331"
