245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"I: Contemporary concepts of stringing up the double bass."	"II: Jacques Ibert's Angélique: the Seattle production, 1964. III: Emmanuel Chabrier's Cinq Morceaux, orchestrated."		"André, David Ernest,1940-"	"D. Mus. Arts"	"University of Washington"		"890515s1966\\\\xx\ag\\\\bm\\\000\0\eng\d"	"1 volume (various pagings)"	"Ibert, Jacques,1890-1962.Angélique.;Chabrier, Emmanuel,1841-1894.Cinq Morceaux."		"19704268"
"The ceremonies and chants of the processions of the Western Church"	"with special attention to the practice of the Cathedral Church of Salisbury."		"Bailey, Terence."	"Ph. D."	"University of Washington"		"890530s1968\\\\xx\g\\\\\bm\\\000\0\eng\d"	"340 leaves"			"19781418"
"The violoncello and its solo literature before 1800."			"Bauer, Mary Flavian,Sister."	"M.A. in Mus."	"University of Washington"		"890721s1961\\\\xx\afg\\\bm\\\000\0\eng\d"	"126 leaves"			"20049998"
"Dramatic characterization in Verdi's F̲a̲l̲s̲t̲a̲f̲f̲."			"Bloch, Emilie Berendsen."	"M.A. in Mus."	"University of Washington"		"930210s1963\\\\xx\a\\\\\bm\\\000\0\eng\d"	"127 leaves"			"27408722"
"The ""Mefisto"" elements in the piano works of Liszt."			"Brechemin, Louis."	"M.A."	"University of Washington"		"890509s1968\\\\xx\g\\\\\bm\\\000\0\eng\d"	"261 leaves"			"19679623"
"The 1969 University of Washington thesis production of La Serva Padrona"	"an intermezzo in two parts by Giovanni Battista Pergolesi."		"Brenner, Daniel Josef."	"M. Mus."	"University of Washington"		"890619s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"95 leaves"			"19890061"
"A survey of views on and approaches to directing and pantomime relevant to opera."	"II: Production and documentation: scenes from Engelbert Humperdinck's opera Hansel and Gretel. III: Production and documentation: Paul Ramsier and James Elward's comic opera in one act The man on the bearskin rug."		"Brenner, Daniel Josef,1933-"	"D. Mus. Arts"	"University of Washington"		"890619s1970\\\\xx\ae\\\\bm\\\000\0\eng\d"	"65, 51, 58 leaves"			"19890214"
"Hector Berlioz from 1803-1830"	"the symphonie fantastique in perspective."		"Buck, David Allan,1944-"	"D. Mus. Arts"	"University of Washington"		"890516s1970\\\\xx\\\\\\\bm\\\000\0\eng\d"	"76 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7108464"	"19712994"
"A study of the psalm tunes in the Hymnal 1940 and the organ preludes based upon them."			"Campbell, Albert Laurence."	"M.A. in Mus."	"University of Washington"		"890721s1962\\\\xx\a\\\\\bm\\\000\0\eng\d"	"140 leaves"			"20050399"
"Some influences in contemporary French art song: exoticism, nationalism, and renaissance poetry."			"Cardell, Martha."	"M.A. in Mus."	"University of Washington"		"890705s1961\\\\xx\g\\\\\bm\\\000\0\eng\d"	"111 leaves"			"19962341"
"The human seasons."			"Castagna, Donald John."	"M.A. Music"	"University of Washington"		"890705s1966\\\\xx\g\\\\\bm\\\000\0\eng\d"	"85 leaves"			"19962325"
"Claudio Monteverdi's Madrigali guerrieri et amorsi"	"a study in contrasts."		"Catoni, Joan Fern."	"M.A."	"University of Washington"		"890516s1967\\\\xx\ag\\\\bm\\\000\0\eng\d"	"87 leaves"			"19713057"
