245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Historical data systems for construction estimating /"		"Travis Walken."	"Walken, Travis."	"M.S.C.M."	"University of Washington"	"2001"	"020108s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 93 leaves :"			"48748490"
"The efficacy and economics of sustainable construction, demolition, and land clearing waste management strategies /"		"Simon Hinman Wan."	"Wan, Simon Hinman."	"M.S.C.M."	"University of Washington"	"2008"	"090909s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 117 leaves "			"436171150"
"Build-operate-transfer approach in China /"		"by Jun Wang."	"Wang, Jun,1969 September 21-"	"M.S.C.M."	"University of Washington"	"2002"	"030520s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 107 leaves :"			"52281762"
"Procurement of design and construction services for BOT transportation projects /"		"Szu-Tsung Wang."	"Wang, Szu-Tsung."	"M.S.C.M."	"University of Washington"	"2006"	"070120s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 76 leaves :"			"79181207"
"A decision-making model for evaluating properties with existing structures /"		"Richard P. Whitworth."	"Whitworth, Richard P."	"M.S.C.M."	"University of Washington"	"2003"	"030805s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 155 leaves (some folded) :"			"52790017"
"Virtual reality for visualization in the design and construction industry /"		"Brian D. Wiersma."	"Wiersma, Brian D.,1974-"	"M.S.C.M."	"University of Washington"	"2007"	"090512s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 169 leaves :"			"320857448"
"Investigation of the use of design-build for federally funded mass transit rail projects /"		"Michael J. Williams."	"Williams, Michael J.,1952-"	"M.S.C.M."	"University of Washington"	"2003"	"040405s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 196 leaves "			"54887758"
"Alternate financing strategies for build-operate-transfer projects /"		"by Isr Wipadapisut."	"Wipadapisut, Isr."	"M.S.C.M."	"University of Washington"	"2001"	"010910s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 209 leaves :"			"47933434"
"Cultural influences on international construction project teams /"		"Michael Wright."	"Wright, Michael(Michael S.),1978-"	"M.S.C.M."	"University of Washington"	"2007"	"071114s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 86 leaves :"			"181173209"
"Moisture intrusion testing of rain screen siding systems /"		"Zerah Z. Zurek."	"Zurek, Zerah Z."	"M.S.C.M."	"University of Washington"	"2007"	"071113s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 81 leaves :"			"181103611"
"Solar ready :"	"harmonizing the solar ready scope for safer & more productive solar deployments /"	"Jeremy Berke."	"Berke, Jeremy,author."	"M.S.C.M"	"University of Washington"	"2018."	"190422t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 109 pages) :"	"Lin, Ken-Yu,1975-degree supervisor.http://www.wikidata.org/entity/Q90004643"	"http://hdl.handle.net/1773/43243"	"1098061556"
