245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Approximate heat transfer analysis of a nuclear reactor fuel element with a fuel-clad bond defect."			"Rowe, Donald Scott."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1963\\\\xx\\\\\\\m\\\\000\0\eng\d"	"105 leaves"			"228410910"
"Modified variational transport diffusion approximation."			"Schuyler, Paul George."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"33 leaves"			"228411250"
"Cross correlation of the neutron density fluctuations at two points in a nuclear reactor."			"Sheff, James Robert,1936-"	"Ph. D."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"202 leaves"			"228410920"
"Feasibility study of a direct-cycle boiling water nuclear reactor for a high-speed surface ship."			"Shope, Edward Carlton."	"M.S. in E."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"100 leaves"			"228410932"
"Temperature distribution in finite two region cylindrical nuclear fuel elements."			"Smith, Gary Lee."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"90 leaves"			"228412099"
"Exploratory study of the temperature distributions in natural convection between parallel plates."			"Sommer, Walter Carl."	"M.S.E."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"63 leaves"			"228410937"
"Generalization of the nodal approximations to the linear Boltzmann equation applied to problems in neutron transport theory."			"Stenstrom, Dennis Gabriel,1942-"	"Ph. D."	"University of Washington"		"080520s1969\\\\xx\\\\\\\m\\\\000\0\eng\d"	"175 leaves"			"228412133"
"Dependence of pulsed neutron decay constants on data analysis method and detector type."			"Stewart, Glenn Alexander,1941-"	"M.S.E."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"66 leaves"			"228410938"
"Role of radiation heat transfer in a gas-cooled fast reactor."			"Stoddard, James Alvin,1939-"	"Ph. D."	"University of Washington"		"080520s1969\\\\xx\\\\\\\m\\\\000\0\eng\d"	"161 leaves"			"228412110"
"Extrapolation distance calculations for transport with anisotropic scattering."			"Su, Shang-Fon."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"46 leaves"			"228412131"
"Statistics and data handling for neutron activation analysis."			"Trotter, John Daniel."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"64 leaves"			"228412101"
"Proton recoil detector calibration using resonance filters."			"Twining, Bruce Gordon."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"76 leaves"			"228411423"
"Economy of plutonium recycling in a system of three nuclear reactors."			"Vrouwes, Jacobus Henrik L."	"M.S.E."	"University of Washington"		"080520s1969\\\\xx\\\\\\\m\\\\000\0\eng\d"	"82 leaves"			"228412097"
"Evaluation of the theory of heterogeneous pulsed assemblies."			"Weis, Daniel George."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"63 leaves"			"228411384"
"Value effectiveness of power reactor safeguards."			"Weislogel, Lee David."	"M.S.E."	"University of Washington"		"080520s1966\\\\xx\\\\\\\m\\\\000\0\eng\d"	"91 leaves"			"228410951"
"Neutron flux measurements in the experimental facilities of the University of Washington nuclear reactor."			"Wessman, Richard Harold."	"M.S.E."	"University of Washington"		"080520s1970\\\\xx\\\\\\\m\\\\000\0\eng\d"	"98 leaves"			"228412126"
"Cold neutron facility for the University of Washington nuclear reactor."			"Westfall, Robert Michael."	"M.S. in E."	"University of Washington"		"080520s1963\\\\xx\\\\\\\m\\\\000\0\eng\d"	"70 leaves"			"228410912"
"Experimental investigation of residence time distributions and magnetohydrodynamic flow."			"White, John Alvin,1939-"	"M.S.E."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"91 leaves"			"228410940"
"Discrete stochastic model for neutron moderation and regeneration."			"Williamson, Theodore Joseph,1942-"	"Ph. D."	"University of Washington"		"080520s1967\\\\xx\\\\\\\m\\\\000\0\eng\d"	"162 leaves"			"228412083"
"Experimental study of background compensation for semi-conductor surfact barrier fast neutron spectrometers."			"Williamson, Theodore Joseph,1942-"	"M.S. in E."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"81 leaves"			"228410926"
"Some experimental considerations of spatial reactor kinetics."			"Willis, John Burr."	"M.S. in E."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"90 leaves"			"228410921"
"Criticality studies of plutonium 238."			"Wilson, Bruce Ahrend."	"M.S.E."	"University of Washington"		"080520s1967\\\\xx\\\\\\\m\\\\000\0\eng\d"	"50 leaves"			"228412084"
"Fast neutron spectrum measurements by radioactivant techniques."			"Wood, Ross Joseph."	"M.S. in E."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"37 leaves"			"228410928"
"Optimal reactor shutdown programs for control of xenon poisoning."			"Woodcock, Gordon Roy."	"M.S. in E."	"University of Washington"		"080520s1965\\\\xx\\\\\\\m\\\\000\0\eng\d"	"91 leaves"			"228410922"
"Neutron activation analysis for cystic fibrosis screening-systematics and washing effects."			"Yamamoto, Yuki."	"M.S.E."	"University of Washington"		"080520s1969\\\\xx\\\\\\\m\\\\000\0\eng\d"	"52 [1] leaf"			"228411429"
"Application of DTF-IV to calculating pulsed neutron decay constants of plutonium assemblies."			"Yee, Samuel."	"M.S.E."	"University of Washington"		"080520s1967\\\\xx\\\\\\\m\\\\000\0\eng\d"	"38 leaves"			"228412076"
"Gamma heated subassembly for sodium boiling experiments."			"Artus, Stephen Charles."	"M.S.E.(Nuclear)"	"University of Washington"		"080520s1975\\\\xx\\\\\\\m\\\\000\0\eng\d"	"72 leaves"			"228411189"
