245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Al-Qaeda and the Islamic State :"	"a comparative study of the Jihadi narratives /"	"Ibrahim M. Gemeah."	"Gemeah, Ibrahim M.,author."	"M.A.I.S."	"University of Washington"	"2016"	"160914t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (100 pages)"	"Goldberg, Ellis j,degree supervisor."	"http://hdl.handle.net/1773/36787"	"958382318"
"The Iraq-Kuwait crisis of 1961 :"	"a lesson in interregional politics and economics /"	"by Mike D. Goodwin."	"Goodwin, Mike D."	"M.A.I.S."	"University of Washington"	"1991"	"911015s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 57 leaves :"			"24565946"
"The UAE and the green facade :"	"renewable energy challenges in a hyper-consuming society /"	"Djames Gornicki."	"Gornicki, Djames,author."	"M.A.I.S."	"University of Washington"	"2015"	"151214t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (68 pages)"	"Jones, Christopher D.,degree supervisor."	"http://hdl.handle.net/1773/33540"	"932143856"
"The nationalist ideologies of Ziya Gökalp and Jamal al-Din al-Afghani :"	"the effects of the West on nationalist theoretical development /"	"by Stephanie Faith Graham."	"Graham, Stephanie F."	"M.A.I.S."	"University of Washington"	"1996"	"961202s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 110 leaves "			"36022406"
"Screening late Ottoman memory in Payitaht Abdülhamid /"		"Hannah Grossblatt."	"Grossblatt, Hannah,author."	"M.A.I.S."	"University of Washington"	"2019."	"190830t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (102 pages) :"	"Porter, Deborah,degree supervisor."	"http://hdl.handle.net/1773/43984"	"1114738187"
"From youth activism to Aliyah :"	"the roots of the Jewish youth movement and the implications for the Yishuv /"	"by Asher Hashash."	"Hashash, Asher."	"M.A.I.S."	"University of Washington"	"1992"	"921113s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 58 leaves "			"26972788"
"American-Egyptian relations 1953-1956 /"		"by ʻAli Bakr Hassan."	"Hassan, ʻAli Bakr."	"M.A.I.S."	"University of Washington"	"1987"	"871210s1987\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iii, 75 leaves :"			"17215535"
"The Peace Canal :"	"Egyptian land reclamation policies from a political economic perspective /"	"Chad W. Hope."	"Hope, Chad W."	"M.A.I.S."	"University of Washington"	"1999"	"000627s1999\\\\xx\b\\\\\bm\\\000\0\eng\d"	"iv, 64 leaves :"			"44490788"
"Minority repression and reconstituting the state :"	"the case of the Baha'is and the Tudeh in Iran /"	"by Aaron E. Hudson."	"Hudson, Aaron E."	"M.A.I.S."	"University of Washington"	"1999"	"000225s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ix, 67 leaves "			"43526324"
"Turkey's headscarf opening :"	"challenges and opportunities for Turkey's women's movement /"	"Heather K. Hughes."	"Hughes, Heather K."	"M.A.I.S."	"University of Washington"	"2011"	"111102s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 70 pages "			"759438189"
"The political development of personal status laws in Egypt /"		"by Jill Eileen Hutchings."	"Hutchings, Jill Eileen."	"M.A.I.S."	"University of Washington"	"1999"	"000225s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 101 leaves "			"43526346"
"The League of Arab States :"	"caught between authoritarian regimes and the struggle for unity /"	"Fidaa S. Jabbouri."	"Jabbouri, Fidaa S."	"M.A.I.S."	"University of Washington"	"2010"	"101202s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 46 leaves "			"688651661"
"Economic integration among the states of the Gulf Cooperation Council /"		"by Robert J. Jachim Jr."	"Jachim, Robert John."	"M.A.I.S."	"University of Washington"	"1997"	"980501s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 103 leaves "			"39050662"
"Engagement or empire? :"	"American security assistance in the Near East and North Africa /"	"Marshall A. Jensen."	"Jensen, Marshall A."	"M.A.I.S."	"University of Washington"	"2009"	"091102s2009\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 160 leaves "			"462245984"
"Tradition and modernity reconsidered :"	"the cultural implications of urbanization in Turkey /"	"by Aysegul Kandas."	"Kandas, Aysegul."	"M.A.I.S."	"University of Washington"	"1992"	"930129s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 122 leaves "			"27346539"
"A model for evaluating conflict over shared water resources :"	"the Arab-Israeli conflict as a case study /"	"by David Katz."	"Katz, David Lewis."	"M.A.I.S."	"University of Washington"	"1994"	"941108s1994\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 140 leaves :"			"31425312"
"The emergence of the theme of war in Iranian Friday prayer sermons (1980-1981) /"		"by Khodadad Kaviani."	"Kaviani, Khodadad."	"M.A.I.S."	"University of Washington"	"1986"	"860919s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"45 unnumbered leaves "			"14237852"
"From holy alliance to enemy of Islam :"	"a political economy theory of ulama-state relations in Iran, 1921-1941 /"	"by Arang Keshavarzian."	"Keshavarzian, Arang,1973-"	"M.A.I.S."	"University of Washington"	"1996"	"961015s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 102 leaves "			"35740646"
"The Iranians' debate after the crackdown :"	"is Green Movement revolutionary or reformist? /"	"Tehmoures Kiani."	"Kiani, Tehmoures."	"M.A.I.S."	"University of Washington"	"2012"	"130129s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (54 pages)"	"Migdal, Joel S.,thesis advisor."	"http://hdl.handle.net/1773/20874;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1516132"	"825807428"
"Globalization and Palestinian refugees in Lebanon :"	"claiming rights in contradictory spaces /"	"Laura B. Korey."	"Korey, Laura B."	"M.A.I.S."	"University of Washington"	"2004"	"050215s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 122 leaves "			"57667298"
"Stones of clay: Iraq's war of words in an Egyptian social context /"		"by Don J. Kramer."	"Kramer, Don J."	"M.A.I.S."	"University of Washington"	"1993"	"930924s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"81 leaves "			"28886769"
"Eating poison :"	"a tale of women and discipleship in a Naqshbandi Sufi community /"	"Marci L. Laughlin."	"Laughlin, Marci L."	"M.A.I.S."	"University of Washington"	"1999"	"000510s1999\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 183 leaves "			"44017479"
"US foreign policy towards Iran :"	"the nuclear non-proliferation treaty /"	"Brian Luke."	"Luke, Brian,1973-"	"M.A.I.S."	"University of Washington"	"2009"	"091214s2009\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 169 leaves "			"488914731"
"Hezbollah's survival and success in Lebanon /"		"Courtney Madsen."	"Madsen, Courtney."	"M.A.I.S."	"University of Washington"	"2007"	"080723s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 70 leaves "			"235794184"
"Eroticism in the works of contemporary Egyptian and Levantine female novelists /"		"Ibtihal R. Mahmood."	"Mahmood, Ibtihal R.,author."	"M.A.I.S."	"University of Washington"	"2018"	"181204t20182018wau\\\\\obm\\s000\0\eng\d"	"1 online resource (50 pages)"	"DeYoung, Terri,degree supervisor."	"http://hdl.handle.net/1773/42152"	"1077479310"
"Britain's policy toward Palestine, 1945-1947 :"	"a tightrope of diplomacy /"	"by Scott Lewis Mattoon."	"Mattoon, Scott Lewis."	"M.A.I.S."	"University of Washington"	"1986"	"870126s1986\\\\xx\\\\\\\bm\\\000\0\eng\d"	"110 leaves "			"15114986"
"The individual and social process of pilgrimage :"	"three sacred journeys to Mecca /"	"Jeffrey Aaron McCarter."	"McCarter, Jeffrey Aaron."	"M.A.I.S."	"University of Washington"	"2001"	"011105s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 96 leaves :"			"48309766"
"Hebrew and Persian revival movements in the 19th century /"		"Sara Molaie."	"Molaie, Sara,author."	"M.A.I.S."	"University of Washington"	"2018"	"181113t20182018wau\\\\\obm\\s000\0\eng\d"	"1 online resource (31 pages)"	"Sokoloff, Naomi B.,degree supervisor."	"http://hdl.handle.net/1773/42111"	"1062765993"
"The 1992 parliamentary elections in Lebanon :"	"towards the rehabilitation of a state /"	"by Carol Montgomery."	"Montgomery, Carol Elizabeth."	"M.A.I.S."	"University of Washington"	"1995"	"960830s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 80 leaves "			"35330727"
"The constitutional revolution of 1905 :"	"the making of a weak state by the Iranian society /"	"by Mehdi Moslem."	"Moslem, Mehdi."	"M.A.I.S."	"University of Washington"	"1992"	"930526s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"[1], 53 leaves "			"28165618"
"The abandoned referendum :"	"the United Nations in the Western Sahara (1988-2000) /"	"Jacob A. Mundy."	"Mundy, Jacob A."	"M.A.I.S."	"University of Washington"	"2004"	"041222s2004\\\\xx\b\\\\\bm\\\000\0\eng\d"	"v, 96 leaves :"			"57316013"
"Restrictions to human rights in the Islamic Republic of Iran :"	"examining reasons behind The Islamic Republic of Iran's deviations from international human rights /"	"Atefeh Naeemi."	"Naeemi, Atefeh."	"M.A.I.S."	"University of Washington"	"2005"	"060705s2005\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 53 leaves "			"70247514"
"A pax Americana :"	"the US veto and the polemics of the question of Palestine in the UN /"	"by James A. Nazzal."	"Nazzal, James A."	"M.A.I.S."	"University of Washington"	"1997"	"980306s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 182 leaves "			"38563622"
"Hydropolitics of the Jordan River Basin in the Israeli and Palestinian peace negotiations /"		"Joshua A. Neely."	"Neely, Joshua A."	"M.A.I.S."	"University of Washington"	"2008"	"090526s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 59 leaves "			"351987104"
"Ijtihad and taqlid as components of Shi'i authority :"	"the mujtahid-muqallid relationship as demonstrated within the institution of supreme source of emulation /"	"by Niloufar Nouri."	"Nouri, Niloufar."	"M.A.I.S."	"University of Washington"	"1997"	"980904s1997\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 78 leaves "			"39810639"
"Regime effectiveness and riparian management :"	"the Tennessee Valley Authority and the Southeast Anatolia Development Project /"	"Gale Orcutt."	"Orcutt, Gale."	"M.A.I.S."	"University of Washington"	"2010"	"101222s2010\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 55 leaves "			"694112846"
"The Turkish ezan :"	"language, religion, and nationalism /"	"Tim Rich."	"Rich, Tim A.,1979-"	"M.A.I.S."	"University of Washington"	"2011"	"111228s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 57 leaves "			"769694642"
"Fashioning identities :"	"new relationships with fashion and modesty in Turkey /"	"Emma Rifai."	"Rifai, Emma."	"M.A.I.S."	"University of Washington"	"2011"	"111221s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"i, 54 leaves "			"769062816"
"The sounds of silence :"	"Iraq's missing voices from the sanctions period /"	"Heather A. Rodriguez."	"Rodriguez, Heather A.,author."	"M.A.I.S."	"University of Washington"	"2019."	"190830t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 72 pages) :"	"Bet-Shlimon, Arbella,degree supervisor.http://www.wikidata.org/entity/Q100750427"	"http://hdl.handle.net/1773/43976"	"1114737654"
"Interaction between Turkey's Islamic identity and the military /"		"by Martin R. Rollinson."	"Rollinson, Martin R."	"M.A.I.S."	"University of Washington"	"1991"	"911023s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 85 leaves "			"24612239"
"Who are the Arabs? :"	"challenging stereotypes of the Arab world through education /"	"by Sharon Rue."	"Rue, Sharon."	"M.A.I.S."	"University of Washington"	"1990"	"910307s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 214 leaves :"			"23201900"
"Upgrading the women's movement in Iran :"	"through cultural activism, creative resistance, and adaptability /"	"Meaghan Smead Samuels."	"Samuels, Meaghan Smead,author."	"M.A.I.S."	"University of Washington"	"2018"	"181113t20182018wau\\\\\obm\\s000\0\eng\d"	"1 online resource (172 pages)"	"Friedman, Kathie,degree supervisor."	"http://hdl.handle.net/1773/42101"	"1062678910"
"U.S. military and geopolitical policy issues in the Middle East :"	"1953-1958 /"	"by Carol Gisela Schmidt."	"Schmidt, Carol Gisela."	"M.A.I.S."	"University of Washington"	"1987"	"871210s1987\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 59 leaves "			"17216428"
"The status of women in Turkey and Israel: The legacy of state formation /"		"by Susan Melinda Seely."	"Seely, Susan Melinda."	"M.A.I.S."	"University of Washington"	"1992"	"921214s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 71 leaves "			"27118295"
"Druze identity in two Lebanese civil wars :"	"continuity or change /"	"by Samy Shavit."	"Shavit, Samy."	"M.A.I.S."	"University of Washington"	"1987"	"871217s1987\\\\xx\\\\\\\bm\\\000\0\eng\d"	"64 leaves "			"17252665"
"Ethnic conflict in Israel :"	"why has it been so peaceful? /"	"Magid Shihade."	"Shihade, Magid."	"M.S.I.S."	"University of Washington"	"2001"	"020514s2001\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 56 leaves "			"49789224"
"Cyprus :"	"the road to partition 1950-1974 /"	"by Paul A Skvarka."	"Skvarka, Paul A."	"M.A.I.S."	"University of Washington"	"1994"	"940830s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"148 leaves "			"31033112"
"The affirmationist alternative to Jewish fundamentalism :"	"a study of Meimad and its failure /"	"by James Ross Smart."	"Smart, James Ross."	"M.A.I.S."	"University of Washington"	"1994"	"950111s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 147 leaves "			"31802138"
"The United States and the Islamic Republic of Iran, 1988-1996 :"	"bilateral relations and Middle Eastern politics /"	"by Benjamin B. Smith."	"Smith, Benjamin B.,1970-"	"M.A.I.S."	"University of Washington"	"1996"	"970429s1996\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 95 leaves "			"36823108"
"Commercial law in medieval East Africa :"	"implications for the Islamic expansion /"	"Kurt Smithpeters."	"Smithpeters, Kurt."	"M.A.I.S."	"University of Washington"	"2000"	"010620s2000\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 80 leaves "			"47167262"
"J. Freiherr von Hammer Purgstall :"	"an Ottomanist : his life and his works /"	"Hande Solakoglu."	"Solakoglu, Hande."	"M.A."	"University of Washington"	"2004"	"041222s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 53 leaves "			"57309400"
"Authority in Islam /"		"Kenneth A. Stewart."	"Stewart, Kenneth A."	"M.A.I.S."	"University of Washington"	"2008"	"080814s2008\\\\xx\\\\\\\bm\\\000\0\eng\d"	"i, 71 leaves "			"243795118"
"Demographic threats, internal politics and regional crisis :"	"state responses to Iraqi refugees /"	"Thaddeus J. Tierney."	"Tierney, Thaddeus J."	"M.A.I.S."	"University of Washington"	"2007"	"080428s2007\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 107 leaves "			"226332920"
"The democritization process in Yemen /"		"Andrew S. Trimlett."	"Trimlett, Andrew S."	"M.A.I.S."	"University of Washington"	"2004"	"050118s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 72 leaves "			"57444447"
"The Huleh Concession, land law, and British state weakness in Palestine /"		"by Timothy Webster."	"Webster, Timothy,1967-"	"M.A.I.S."	"University of Washington"	"1999"	"991129s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 117 leaves :"			"42895768"
"Chemical warfare in the modern Middle East and U.S. foreign policy responses /"		"by Brett L. Weeks."	"Weeks, Brett L."	"M.A.I.S."	"University of Washington"	"1990"	"901029s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 91 leaves :"			"22600404"
"The development of a political party :"	"the Muslim Brotherhood in Jordan /"	"by William West."	"West, William,1969-"	"M.A.I.S."	"University of Washington"	"1997"	"981109s1997\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 63 leaves "			"40263790"
"Turkey's Achilles' heel :"	"the Kurdish question and Turkey's relations with Iraq /"	"Chase Winter."	"Winter, Chase."	"M.A.I.S."	"University of Washington"	"2009"	"091219s2009\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 120 leaves "			"489887165"
"An examination of the Hama Revolt /"		"by Minako Yoshida."	"Yoshida, Minako."	"M.A."	"University of Washington"	"1992"	"940316s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 45 leaves "			"29977011"
"The effects of Ben Ali's democratic reforms on the Islamist movement in Tunisia /"		"by Abdel Jawed Zouari."	"Zouari, Abdel Jawed."	"M.A.I.S."	"University of Washington"	"1989"	"900802s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 106 leaves "			"22172201"
