245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"In-stream factors affecting juvenile chinook salmon migration /"		"E. Ashley Steel."	"Steel, E. Ashley."	"Ph. D."	"University of Washington"	"1999"	"000606s1999\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 111 leaves :"		"http://hdl.handle.net/1773/6371;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9952904"	"44190385"
"Learning and animal behavior :"	"exploring the dynamics of simple models /"	"Abran M. Steele Feldman."	"Steele-Feldman, Abran M."	"M.S."	"University of Washington"	"2006"	"070226s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 118 leaves :"			"85279256"
"Statistical analysis of repeated measures in ecology :"	"two straightforward methods for analyzing complex data /"	"by Sarah Butler Sydor."	"Sydor, Sarah Butler."	"M.S."	"University of Washington"	"2002"	"020923s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 62 leaves :"			"50650884"
"Modeling spiny dogfish population dynamics in the Northeast Pacific /"		"Ian G. Taylor."	"Taylor, Ian G.,1974-"	"Ph. D."	"University of Washington"	"2008"	"090122s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 169 pages :"			"299085656"
"Population dynamics of northern fur seals (Callorhinus ursinus) on the Pribilof Islands, Alaska /"		"Rodney G. Towell."	"Towell, Rodney G."	"M.S."	"University of Washington"	"2007"	"080812s2007\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 139 pages :"			"243613775"
"Evaluating an ecosystem management assessment measure /"		"by Marianne C. Turley."	"Turley, Marianne Cecelia."	"M.S."	"University of Washington"	"1997"	"980423s1997\\\\xx\ab\\\\bm\\\000\0\eng\d"	"vii, 87 leaves :"			"39005335"
"Investigating alternative ecological theories using multiple criteria assessment with evolutionary computation /"		"Marianne Cecelia Turley."	"Turley, Marianne Cecelia."	"Ph. D."	"University of Washington"	"2001"	"020805s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 305 leaves :"		"http://hdl.handle.net/1773/6366;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3036535"	"50297354"
"Biogeography of the spiny dogfish, Squalus acanthias, over a latitudinal gradient in the Northeast Pacific /"		"Nicole M. Vega."	"Vega, Nicole M."	"M.S."	"University of Washington"	"2006"	"070501s2006\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 117 leaves :"			"123906717"
"An assessment of kriging in abundance estimation using bottom trawl surveys in the eastern Bering Sea /"		"by Ivan Wayne Vining."	"Vining, Ivan Wayne."	"M.S."	"University of Washington"	"1991"	"920310s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 130 leaves :"			"25427578"
"Theoretical impacts of habitat loss and generalist predation on predator-prey cycles /"		"Kelsey Vitense."	"Vitense, Kelsey,author."	"M.S."	"University of Washington"	"2014"	"150218t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 55 pages) :"	"Anderson, James J.(James Jay),degree supervisor."	"http://hdl.handle.net/1773/26060"	"903608895"
"Bayesian estimation of genealogical structure in small populations /"		"by Colin C. Wilson."	"Wilson, Colin C."	"M.S."	"University of Washington"	"1994"	"950324s1994\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 72 leaves :"			"32197945"
"Spatial and temporal models of migrating juvenile salmon with applications /"		"by Richard W. Zabel."	"Zabel, Richard W.,1961-"	"Ph. D."	"University of Washington"	"1994"	"941208s1994\\\\xx\ab\\\\bm\\\000\0\eng\d"	"xii, 222 leaves :"		"http://www.cqs.washington.edu/papers/zabel/index.html"	"31634038"
"Modeling individual lodgepole pine mortality from mountain pine beetle outbreak in a spatially explicit framework /"		"Michele Susan Buonanduci."	"Buonanduci, Michele S.,author.http://wikidata.org/entity/Q100707471"	"M.S."	"University of Washington"	"2019"	"200310t20192019wauab\\\obm\\s000\0\eng\d"	"1 online resource (iv, 49 pages) :"	"Harvey, Brian J.,1981-degree supervisor.http://wikidata.org/entity/Q100701057"	"http://hdl.handle.net/1773/45269"	"1143764323"
"Designing and transferring environmental flows /"		"William Chen."	"Chen, William,author."	"M.S."	"University of Washington"	"2017"	"180222t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 91 pages) :"	"Olden, Julian D.,degree supervisor."	"http://hdl.handle.net/1773/40703"	"1023865557"
"Adaptive Bayesian nonparametric smoothing with Markov random fields and shrinkage priors /"		"James Robert Faulkner."	"Faulkner, James Robert,author.http://www.wikidata.org/entity/Q102258971"	"Ph. D."	"University of Washington"	"2019."	"191101t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 164 pages) :"	"Minin, Vladimir N.,1979-degree supervisor.http://www.wikidata.org/entity/Q42058156"	"http://hdl.handle.net/1773/44442"	"1126007877"
"Wildfire disturbance shapes the physical and biological condition of Pacific Northwest stream ecosystems /"		"Elliot Koontz."	"Koontz, Elliot,author."	"M.S."	"University of Washington"	"2018"	"181120t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 72 pages) :"	"Olden, Julian D.,degree supervisor."	"http://hdl.handle.net/1773/42537"	"1066697665"
"Advancing Bayesian methods in fisheries stock assessment /"		"Cole Monnahan."	"Monnahan, Cole,author."	"Ph. D."	"University of Washington"	"2017"	"180222t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 112 pages) :"	"Branch, Trevor A.,degree supervisor."	"http://hdl.handle.net/1773/40702"	"1023865757"
"Spatial models as powerful tools for climate change ecology /"		"Austin J. Phillips."	"Phillips, Austin J.,author."	"Ph. D."	"University of Washington"	"2017"	"170622t20172017wauab\\\obm\\s000\0\eng\d"	"1 online resource (vii, 144 pages) :"	"Kot, Mark,1956-degree supervisor."	"http://hdl.handle.net/1773/38681"	"990793560"
"Accounting for model uncertainties in statistical forecasts of wildfire parameters /"		"Harry Richard Podschwit."	"Podschwit, Harry,author."	"Ph. D."	"University of Washington"	"2021."	"210601t20212021wauab\\\obm\\s000\0\eng\d"	"1 online resource (v, viii pages, 148 unnumbered pages):"	"Alvarado, Ernesto C.,degree supervisor.;Cullen, Alison C.,degree supervisor."	"http://hdl.handle.net/1773/46885"	"1253417712"
"The statistical analysis of wildfire growth /"		"Harry Podschwit."	"Podschwit, Harry,author."	"M.S."	"University of Washington"	"2017"	"170622t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 117 pages) :"	"Guttorp, Peter,degree supervisor."	"http://hdl.handle.net/1773/38682"	"990794089"
"Modeling population dynamics and species interactions in a changing climate /"		"Darwin Scott Rinnan."	"Rinnan, Darwin Scott,author."	"Ph. D."	"University of Washington"	"2018"	"181120t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 162 pages) :"	"Lawler, Joshua J.(Joshua John),degree supervisor."	"http://hdl.handle.net/1773/42536"	"1066697776"
"Multi-state occupancy modeling and optimal allocation of survey resources for common loons in Washington State /"		"Hannah Sipe."	"Sipe, Hannah,author.http://wikidata.org/entity/Q100700912"	"M.S."	"University of Washington"	"2019"	"200310t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 78 pages) :"	"Converse, Sarah J.,degree supervisor.http://wikidata.org/entity/Q46563504"	"http://hdl.handle.net/1773/45270"	"1143764618"
"Understanding the effects of growth and size-at-age variation on the dynamics of fish populations /"		"Christine Stawitz."	"Stawitz, Christine,author."	"Ph. D."	"University of Washington"	"2017"	"180222t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 143 pages) :"	"Essington, Timothy E.,degree supervisor."	"http://hdl.handle.net/1773/40701"	"1023865571"
