245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Social and moral protests in E.M. Remarque's novels ..."			"Wiese, Herbert Frank."	"M.A."	"University of Washington"		"890711s1950\\\\xx\\\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19990532"
"The resolution of the father-son conflict in the works of Franz Werfel."			"Wiese, Herbert Frank,1924-"	"Ph. D."	"University of Washington"		"890711s1955\\\\xx\\\\\\\bm\\\000\0\eng\d"	"203 leaves"			"19990653"
"A study of Louisa May Alcott with special reference to German influences ..."			"Wilkie, Richard Francis."	"M.A."	"University of Washington"		"890711s1936\\\\xx\\\\\\\bm\\\000\0\eng\d"	"99 leaves"			"19990007"
"Goethe's interest in English literature as reflected in his letters."			"Wintler, Ella."				"960909s1918\\\\xx\\\\\\\bm\\\000\0\eng\d"	"32 leaves"			"35447955"
"The image of Martin Luther in the writings of Novalis and Friedrich Schlegel."			"Wilkinson, Sara Ann,1945-"	"Ph. D."	"University of Washington"		"890513s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"254 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7215161"	"19703566"
"Montage and motif in Thomas Mann's 'Tristan'."			"Young, Frank W.,1937-"	"Ph. D."	"University of Washington"		"890513s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"246 leaves"			"19703574"
"Representations of the unrepresentable in paper and stone :"	"a documentation of Holocaust memorials from the old world to the new world /"	"Sharon Arlene Zerr-Peltner."	"Zerr-Peltner, Sharon Arlene."	"Ph. D."	"University of Washington"	"2001"	"020401s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 581 leaves :"			"49497990"
"Semiotik der Gewalt :"	"zur zeichentheoretischen Organisationsform von Destruktion in der Literatur der Moderne /"	"Eva-Maria H. Barthel."	"Barthel, Eva-Maria H."	"Ph. D."	"University of Washington"	"2001"	"020617s2001\\\\xx\\\\\\\bm\\\000\0\ger\d"	"ii, 422 leaves "			"50012089"
"Critiques of culture in the context of (post)modernity :"	"Adorno rethinks Nietzsche /"	"by Karin Bauer-Milliken."	"Bauer-Milliken, Karin,1958-"	"Ph. D."	"University of Washington"	"1992"	"921006s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"179 leaves "			"26735084"
"Underlying word order--German as a VSO language."			"Beckman, Barbara Joe."	"D.A."	"University of Washington"		"890517s1975\\\\xx\\\\\\\bm\\\000\0\eng\d"	"155 leaves"			"19718708"
"Techniques of romantic irony in Heinrich Heine's early poetry."			"Beebee, Karen Elna,1943-"	"Ph. D."	"University of Washington"		"890517s1971\\\\xx\\\\\\\bm\\\000\0\eng\d"	"112 leaves"			"19718595"
"An introduction to language in Schleswig and to the question of Danish phonological influence on Middle Low German."			"Bibelheimer, Steven Robert,1943-"	"Ph. D."	"University of Washington"		"890510s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"120 leaves"			"19687898"
"Hegemony and the subaltern :"	"end of history in Heiner Müller's theater /"	"by John Charles Botterman."	"Botterman, John Charles."	"Ph. D."	"University of Washington"	"1987"	"871210s1987\\\\xx\\\\\\\bm\\\000\0\eng\d"	"338 leaves "			"17215868"
"The interrelationship of autobiography and fiction in the early works of Klaus Mann /"		"by John M. Brawner."	"Brawner, John M.,1955-"	"Ph. D."	"University of Washington"	"1988"	"880831s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"149 pages "			"18432438"
"Hans Erich Nossack's Der jungere Bruder :"	"polarities in theme and structure in a modern Bildungstroman /"	"by Kathryn Ann Buck."	"Buck, Kathryn Ann."	"Ph. D."	"University of Washington"	"1980"	"810105s1980\\\\xx\\\\\\\bm\\\000\0\eng\d"	"x, 445 leaves "			"7045874"
"Sacred and seductive space :"	"the problem of domesticity in Goethe's Wilhelm Meisters Wanderjahre /"	"David Canfield-Budde."	"Canfield-Budde, David."	"Ph. D."	"University of Washington"	"2004"	"050503s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 268 leaves :"		"http://hdl.handle.net/1773/9953;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3151591"	"60129421"
"From Erasmus to Klopstock :"	"fame and the Republic of Letters /"	"by James Philip Carroll."	"Carroll, James Philip,1956-"	"Ph. D."	"University of Washington"	"1991"	"920319s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 194 leaves "			"25501526"
"Mensch und Welt in den Gedichtsammlungen Bertolt Brechts"	"Möglichkeiten zur Interpretation."		"Cetinich, Maria Elisabeth,1936-"	"Ph. D."	"University of Washington"		"920221s1972\\\\xx\\\\\\\bm\\\000\0\ger\d"	"159 leaves"			"25319088"
"Die chinesischen Einflüsse in Hermann Hesses Glasperlenspiel."			"Chi, Ursula, K.,1918-"	"Ph. D."	"University of Washington"		"890717s1975\\\\xx\\\\\\\bm\\\000\0\ger\d"	"263 leaves"			"20018862"
"The minor characters in Theodor Fontane's L'Adultera and Irrungen, Wirrungen: their role and their function /"		"Lorraine Christine Coleman."	"Coleman, Lorraine Christine."	"M.A."	"University of Washington"		"890601s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"80, [2] leaves"			"19792633"
"Isolation and communion in Arthur Schnitzler's early short stories,"		"by William K. Cook."	"Cook, William Kirby,1946-"	"Ph. D."	"University of Washington"		"890531s1972\\\\xx\\\\\\\bm\\\000\0\eng\d"	"192 [1] leaf"			"19789201"
"Austria unmasked :"	"the problem of identity : prose of Bernhard, Handke, Innerhofer, and Roth /"	"by Anne Louise Critchfield."	"Critchfield, Anne Louise."	"Ph. D."	"University of Washington"	"1984"	"841210s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"163 leaves "			"11473064"
"Nikolaus Lenau"	"Weltbild und Gottesvorstellung."		"Dahlin, Judith,1947-"	"Ph. D."	"University of Washington"		"890615s1970\\\\xx\a\\\\\bm\\\000\0\ger\d"	"279 leaves"			"19876075"
"Locus ornatus :"	"ornamental structures in the idyll from Gessner to Eichendorff /"	"Stephanie R. Dawson."	"Dawson, Stephanie R.,1969-"	"Ph. D."	"University of Washington"	"2003"	"040405s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 335 pages :"		"http://hdl.handle.net/1773/9939;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3111058"	"54884452"
