245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"An investigation of the application of learning machines to crystal structure determination."			"Goodrich, Margaret Ellis."	"M.S."	"University of Washington"		"890516s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"17 leaves"			"19713116"
"The adsorption of gases on liquids and solids."			"Greenlief, Charles Max,1937-"	"Ph. D."	"University of Washington"		"890516s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"97 leaves"			"19713276"
"Substitution reactions of 2-Methyl-2H-cyclopenta[d]pyridazine."			"Grina, Larry Dale,1943-"	"Ph. D."	"University of Washington"		"920421s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"142 leaves"			"25685347"
"The kinetics and mechanism of the acid catalysed interconversion reactions of methylphenyllallyl alchols and phenylbutadienes."			"Hill, Martin John,1943-"	"Ph. D."	"University of Washington"		"890518s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19730366"
"Studies of sulfur, sulfanes, and liquid hydrogen sulfide."			"Jensen, Dan Dee,1945-"	"M.S."	"University of Washington"		"890610s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"46, 12 leaves"			"19844376"
"Studies of some synthetic approaches to the 1 -Azabicyclo [1.1.1.] pentane system."			"Jewell, Richard Albert,1943-"	"Ph. D."	"University of Washington"		"890617s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"72 leaves"			"19884423"
"I. Binomial distribution statistics applied to minimizing activation analysis counting errors."	"II. An analog computer controlled gamma-ray spectrometer for comparative activation analysis. III. Computerized learning machines for the interpretation of low resolution mass spectrometry data."		"Jurs, Peter C."	"Ph. D."	"University of Washington"		"800715s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"85, [1] leaf"			"6517737"
"The catalytic fluorination of carbonyl fluoride with elemental fluorine."			"Kennedy, Ronald Craig,1935-"	"Ph. D."	"University of Washington"		"890512s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"73 leaves"			"19700478"
"An analytical function for describing gamma-ray pulse-height distributions from NaI (T1) scintillation detectors. II. A monoenergic gamma-ray source using the B¹⁰ (n, [alpha])Li⁷m Li⁷ reaction for X-ray emission analysis of high atomic number elements. III. A computerized learning machine using least squares for multicategory pattern classification. IV. Ultratrace mass spectrometric metal analysis using heptafluorodimethyloctanedione."			"Kowalski, Bruce Richard,1942-"	"Ph. D."	"University of Washington"		"920710s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"86 leaves"			"26172302"
"The potential energy of interaction of chemically saturated molecules and gold surfaces."			"Lando, David Jacob,1943-"	"Ph. D."	"University of Washington"		"890531s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"154 leaves"			"19787925"
"Fundamental processes in competitive unimolecular reaction systems."			"Larson, Carl William,1941-"	"Ph. D."	"University of Washington"		"890531s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"282 leaves"		"http://hdl.handle.net/1773/8619;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6920246"	"19788080"
"Intermolecular and intramolecular vibrational energy transfer in unimolecular reaction systems."			"Lin, Yueh-neu Shih,1940-"	"Ph. D."	"University of Washington"		"890617s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"202 leaves"			"19884400"
"Some controlling factors in the use of arsonium salts as reagents."			"Loach, Kenneth William,1934-"	"Ph. D."	"University of Washington"		"890602s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"102 leaves"			"19803835"
"Neutron capture gamma-ray activation analysis."			"Lombard, Stewart Matthew,1942-"	"Ph. D."	"University of Washington"		"890602s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"86 leaves"			"19803768"
"The synthesis of l-deoxy-D-glycero-D-galacto-octulose"		"by William C. Lontz, Jr."	"Lontz, William C."	"M.S."	"University of Washington"		"890602s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"27 leaves"			"19803794"
"Boron hydride adducts of selected phosphines."			"Lory, Earl Ryan,1935-"	"Ph. D."	"University of Washington"		"890602s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"96 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7008467"	"19803866"
"The solvolysis of [alpha]-alkoxy-N, N-dimethylbenzylamines."			"Minch, Michael Joseph,1943-"	"Ph. D."	"University of Washington"		"890602s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"192 leaves"			"19803108"
"A crystal structure study of three double sulfates."			"Morimoto, Carl Noboru,1942-"	"Ph. D."	"University of Washington"		"890617s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"104 leaves"			"19884413"
"The addition of amines to acylketenimines."			"Murphy, Zatis Luain,1934-"	"Ph. D."	"University of Washington"		"890617s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"175 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7008482"	"19884431"
"Cobalt, rhodium and nickel complexes of geometrically specific and stereospecfic polyaminopolycarboxylic acids."			"Neal, John Alexander,1940-"	"Ph. D."	"University of Washington"		"890617s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"104 leaves"			"19884388"
"The infrared and Raman spectra of pyrrole-d₅."			"Ngan, Siu-Hing."	"M.S."	"University of Washington"		"890824s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"24 leaves"			"20241339"
"I: Synthesis and study of copper (11) complexes containing 2,2',2""-terpyridine and other ligands."	"II: Synthesis of a novel nickel (11) complex derived in part from 2,6-diacetylpyridine and tris-(2-aminoethyl)amine."		"Nusz, James A.,1944-"	"Ph. D."	"University of Washington"		"890824s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"112 leaves"			"20241554"
"Spectra and reactions of elemental sulfur."			"Oommen, Thottathil V.,1934-"	"Ph. D."	"University of Washington"		"890824s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"213 leaves"		"http://hdl.handle.net/1773/8568;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7101011"	"20241462"
"I: Computer simulation of electron spin resonance spectra of anthracene, perylene, and naphthalene cation radicals in polycrystalline media."	"II: An attempt to prepare the triphenylmethyl and phenalenyl dianion radicals."		"Owen, Gene Scott,1943-"	"Ph. D."	"University of Washington"		"890824s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"167 leaves"			"20241937"
"The reaction of certain alcohols with phosphorus trichloride Villsmeier reagents."			"Owen, Nancy Elaine Tugend."	"M.S."	"University of Washington"		"890824s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"30 [1] leaf"			"20241254"
"Intermolecular energy transfer in thermal unimolecular reactions."			"Pavlou, Spyros Panayotes,1940-"	"Ph. D."	"University of Washington"		"890617s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"103 leaves"			"19884373"
"Nuclear fission of actinium nuclei and the two-mode hypothesis."			"Perry, Dennis Gordon,1942-"	"Ph. D."	"University of Washington"		"890614s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"100 leaves"			"19868277"
"The detection of racemization during peptide synthesis by nuclear magnetic resonance spectroscopy."			"Pritchard, Arthur Earl."	"M.S."	"University of Washington"		"890614s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"52 leaves"			"19867832"
"A high temperature torsion effusion study of the interaction of metal oxides with graphite and with metal carbides."			"Rai, Juey Hong,1936-"	"Ph. D."	"University of Washington"		"890511s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"171 leaves"			"19692074"
"Preparation and properties of tropenylidenimmonium salts."			"Rhoades, David Frederick,1940-"	"Ph. D."	"University of Washington"		"890614s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"131 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6920266"	"19867323"
"An electron spin resonance (esr) study of [delta] 10,10¹-bianthrone."	"II. An attempt to prepare cyclopropenyl radical (C₃H₃.),"	"by Theodore Richerzhagen, III."	"Richerzhagen, Theodore,1943-"	"Ph. D."	"University of Washington"		"910405s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"98 leaves"			"23380146"
"Hydride ion transfer from 1-benzyl-1, 4-dihydronicotinamides"	"a chemical amodel for the coenzyme DPNH."		"Roesler, Richard Reinholt,1943-"	"Ph. D."	"University of Washington"		"890518s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"186 leaves"			"19728683"
"Heat capacity of helium sub-monolayers on a non-uniform surface and structure relaxation at liquid-solid interfaces."			"Roy, Narendra Narayan,1933-"	"Ph. D."	"University of Washington"		"890511s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"49 leaves"			"19692640"
"Heavy ion emission from light nuclei,"		"by Clifford Robert Rudy, Jr."	"Rudy, Clifford Robert,1943-"	"Ph. D."	"University of Washington"		"890511s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"93 leaves"			"19692563"
"Inter- and intra-molecular energy relaxation of molecules at high levels of vibrational excitation /"		"by Jay Dean Rynbrandt."	"Rynbrandt, Jay Dean,1942-"	"Ph. D."	"University of Washington"		"890502s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"198 leaves :"			"19641745"
"A transpiration study of the sodium bromide-zinc bromide system."			"Schaaf, Douglas Wayne."	"M.S."	"University of Washington"		"890511s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"27 leaves"			"19692682"
"Decomposition of vibrationally excited butyl radicals at high pressures."			"Schuetzle, Dennis,1942-"	"M.S."	"University of Washington"		"920423s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"19 [2] leaves"			"25701446"
"The nuclear elastic scattering of identical oxygen isotopes,"		"by Robert Wilson Shaw, Jr."	"Shaw, Robert Wilson,1942-"	"Ph. D."	"University of Washington"		"890518s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"75 leaves"			"19728713"
"A calculation for the ground state of carbon monoxide."			"Siu, Albert Kwock Quon,1942-"	"Ph. D."	"University of Washington"		"890602s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"78 leaves"			"19803081"
"Fluoroxy compounds of selenium."			"Smith, James Everett,1943-"	"Ph. D."	"University of Washington"		"890518s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"62 leaves"			"19728651"
"The substituent effects on photosensitized valence isomerization of 7-monosubstituted norbornadienes, and the syntheses of some 7-mono- and 7-di-substituted norbornadienes."			"Teng, Lin-Nar Loh,1936-"	"Ph. D."	"University of Washington"		"890502s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"259 leaves"			"19641733"
"Elucidation of the structures of postulated vinylhydorxylamines."			"Tontapanish, Narongsak."	"M.S."	"University of Washington"		"890824s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"39 leaves"			"20241284"
"Part I: Simple attractive-disk monolayer isotherms with phase transitions."	"Part II: Refined hard disk isotherm with applications at high temperature."		"Tsien, Frank W.,1941-"	"Ph. D."	"University of Washington"		"890502s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"72 leaves"			"19641715"
"Centrifugal effects and energy transfer in thermal unimolecular reactions."			"Waage, Edward Vern,1942-"	"Ph. D."	"University of Washington"		"890502s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"127 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7101037"	"19641728"
"Oxidation of substituted diimides and ureas."			"Watts, Theodora K."	"M.S."	"University of Washington"		"890824s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"31 leaves"			"20241308"
"Synthesis of alicyclic olefins by electrolytic oxidation."			"Westberg, H."	"Ph. D."	"University of Washington"		"890824s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"184 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:6920289"	"20241436"
"Mechanistic studies of substitution of benzhydryl halides."			"Wiley, Michael David,1939-"	"Ph. D."	"University of Washington"		"890512s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"164 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7014794"	"19697521"
"Part I: Atropisomerism synthetic studies."	"Part II: Internal hydrogen bonding in sugar heterocycles."		"Wolbach, Charles Dean,1941-"	"Ph. D."	"University of Washington"		"890502s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"85 leaves"			"19641718"
"Spontaneous fission isomers."			"Wolf, Kevin L.,1941-"	"Ph. D."	"University of Washington"		"890502s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"82 leaves"			"19641725"
"The crystal structure of ammonium ethylenediaminedisuccionatocobaltate (III)."			"Woodward, Linda Mary,1946-"	"M.S."	"University of Washington"		"890512s1970\\\\xx\a\\\\\bm\\\000\0\eng\d"	"40 leaves"			"19697634"
"The vibrational spectrum of cyclopropene."			"Yum, Tai Yong,1933-"	"Ph. D."	"University of Washington"		"890502s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"87 leaves"			"19641721"
"The crystal structures of acetatoterpyridinecopper (II) hexaflourophosphate, acetatoaquoterpyridinecopper (II) tetrafluoroborate, dibromo-1-(2-pyridyl)-2,5-diaza-5-methyl-hexa-1-enezinc (II), and 1,8-bis(fluoroboro)-2,7,9,14,15,20-hexaoxa-3,6,10,13,16,19-hexaaza-4,5,11,12,17,18-hexamethylbicyclo-[6.6.6.]-eicosa-3,5,10,12,16,18-hexaenocobalt(III) tetrafluoroborate."			"Zakrzewski, George Anthony,1944-"	"Ph. D."	"University of Washington"		"890502s1969\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19641711"
"Two-dimensional ising model in a magnetic field."			"Aronowitz, Sheldon."	"Ph. D."	"University of Washington"		"890526s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"171 leaves"			"19768766"
"A possible active site homology between carbonic anhydrase and [beta]-lipotropin hormone."			"Bartschot, Rita Marie."	"M.S."	"University of Washington"		"890530s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"51 leaves"			"19781262"
"Carbonic anhydrase"	"esterase activity, modification kinetics and pesticide inhibition."		"Beug, Michael William,1944-"	"Ph. D."	"University of Washington"		"890511s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"177 leaves"			"19692739"
"The structure of complexes of lanthanide shift reagents and organic ligands, and its application to structure elucidation."			"Bottino, Becky Jean."	"M.S."	"University of Washington"		"890511s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"92 leaves"			"19693988"
"Expedited isolation in the synthesis of peptides by ion-exchange."			"Butler, Larry Conrad,1944-"	"Ph. D."	"University of Washington"		"890516s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"316 leaves"			"19713354"
"Studies of sulfur-nitrogen ring systems."			"Chang, Hsien-hsin."	"Ph. D."	"University of Washington"		"890516s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"87 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7429388"	"19713539"
"Intramolecular vibrational energy relaxation."	"Decomposition of series of chemically activated fluoroalkyl cyclopropanes."		"Chao, Kuei Jung."	"Ph. D."	"University of Washington"		"890516s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"146 leaves"			"19713630"
"Halogen fluorosulfates"	"[I] Preparation of cesium bis (fluorosulfato) bromate (I); [II] The system I₂-S₂O₆F₂."		"Chung, Chaeyoo,1935-"	"Ph. D."	"University of Washington"		"890614s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"65 leaves"			"19867465"
"Contributions to the synthesis of Rubredoxin."			"Cook, Ronald Michael."	"Ph. D."	"University of Washington"		"890526s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"124 leaves"			"19768785"
"Lead tetraacetate oxidation reaction"	"kinetics and mechanisms of 2-hydroxycarboxylic acid and 2-hydroxyester cleavages."		"Davis, Brian Clifton,1942-"	"Ph. D."	"University of Washington"		"890615s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"193 leaves"			"19873350"
"An investigation of the mechanism of aromatic bromination."			"Dial, Jeffrey L."	"Ph. D."	"University of Washington"		"890512s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"139 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7303698"	"19700633"
"I: Synthesis and characterization of a new iron clathrochelate,"	"a simplified procedure. II: Investigation of the metal carbonyl bonding problem by pattern recognition techniques. III: A method for the application of molecular structure information to the prediction of biological activity via pattern recognition techniques."		"Dierdorf, Douglas Scott."	"Ph. D."	"University of Washington"		"920422s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"130 leaves"			"25694335"
"AB initio calculations on urea."			"Elbert, Stephen Thomas."	"Ph. D."	"University of Washington"		"890615s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"277 leaves"			"19873377"
"The syntheses and properties of Ni(II) complexes containing tetradentate ligands derived from polyamines and acetylacetone,"		"by William Henry Elfring, Jr."	"Elfring, William Henry,1941-"	"Ph. D."	"University of Washington"		"890615s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"147 leaves"			"19873318"
"I: A piecewise-linear multicategory pattern classifier applied to the interpretatio of mass spectra."	"II: Mass spectrometric isotope ratio measurements and peak area integration using the peak-switching feature of the AEI MS-902. III: Isotopic analysis of chromium in lunar meterials by mass spectrometry of the trifluoroacetylacetonate."		"Frew, Nelson McFarland,1946-"	"Ph. D."	"University of Washington"		"890531s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"119 leaves"			"19787397"
"I: The isolation and identification of a flavone glycoside from Dahlia species. II: Xanthone studies."			"Fries, Judith Laverne,1944-"	"Ph. D."	"University of Washington"		"890516s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"160 leaves"			"19713314"
"The bromination of halobenzenes in aqueous trifluoroacetic acid,"		"by William W. Gill."	"Gill, William Wallace,1940-"	"Ph. D."	"University of Washington"		"890516s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"164 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7313824"	"19713386"
"The chemistry of p̲-amino and p̲-N, N-dimethylamino-a̲-bromostyrene."			"Green, David C."	"Ph. D."	"University of Washington"		"920413s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"171 leaves"			"25640283"
"The hydrolysis of D-glucono-[delta]-lactone"	"mechanistic and comparative studies."		"Green, Edmond."	"Ph. D."	"University of Washington"		"890629s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"138 leaves"			"19947463"
"Synthesis and properties of substituted tropenylium salts"	"the electron affinities of substituted tropenylium ions."		"Gresham, William Rice,1940-"	"Ph. D."	"University of Washington"		"890516s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"326 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7215094"	"19713342"
"The carbonic anhydrase catalyzed hydrolysis of carbonate esters."			"Guilbert, Larry Joe,1942-"	"Ph. D."	"University of Washington"		"890510s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"180 leaves"			"19686162"
"Base pairing equilibrium between polyuridylic acid and adenosine"	"a further analysis."		"Han, Helen."	"M.S."	"University of Washington"		"890510s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"17 leaves"			"19686204"
"Synthetic, structural, and spectroscopic studies on some d⁰, d³, d⁶ metalloporphyrins."			"Hanson, Louise Isabella Karle."	"Ph. D."	"University of Washington"		"890510s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"134 leaves"			"19686470"
"The isomerization and decomposition of chemically activated alkyl radicals."			"Hardwidge, Edward Albert,1946-"	"Ph. D."	"University of Washington"		"890510s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"103 leaves"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7303717"	"19686336"
"Kinetic vs. product isotope effects in the solvolysis-rearrangement of neopentyl-2,4-dinitrobenzenesulfonate."			"Henson, William Lewis,1942-"	"Ph. D."	"University of Washington"		"890518s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"96 leaves"			"19730415"
"I: Studies on the 2-methyl-2H-cyclopenta(d)pyridazine system; II: Studies on the synthesis of cyclopenta(c)thiapyran and 2-methyl-2-pyrindine."			"Hickernell, Lucinda Annette Witmer."	"Ph. D."	"University of Washington"		"890518s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"69 leaves"			"19731238"
"Vapor phase absorption and thermodynamic properties of some copper halides."			"Hilden, David Lee,1944-"	"Ph. D."	"University of Washington"		"890518s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"124 leaves"			"19730792"
"Reactions of pentaborane (11) with bases."			"Hill, R. C. Philip,1941-"	"Ph. D."	"University of Washington"		"890518s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"70 leaves"			"19730860"
"The crystal and molecular structure of tris [Z-(2-pyridyl)-2-aza-Z-buten-4-y1] aminemanganese (II) tetrafluoroborate."			"Howe, Nancy Lee,1943-"	"M.S."	"University of Washington"		"890518s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"40 leaves"			"19730994"
"The crystal structure of 1,1,4,4-tetramethyl-1,4-diaza-2,5-diboracyclohexane and structural studies of some faujasite-type zeolites."			"Hseu, Tzong-hsiung,1941-"	"Ph. D."	"University of Washington"		"890518s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"195 leaves"		"http://hdl.handle.net/1773/8554;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:7313835"	"19731103"
"K-shell ionization of Pb in collisions with C1 ions of incident energies from 30 to 100 MeV,"		"by William Benjamin Ingalls, III."	"Ingalls, William Benjamin."	"M.S."	"University of Washington"		"890610s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"35 leaves"			"19844384"
"Vibrational energy transfer in the butyl-2 chemical activiation system effect of molecular structural parameters on collisional deactivation diameters."			"Ireton, Robert Christopher."	"Ph. D."	"University of Washington"		"890617s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"101 leaves"			"19884288"
"Synthesis and studies of iron clathrochelates."			"Jackels, Susan Carol Doherty."	"Ph. D."	"University of Washington"		"890617s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"195 leaves"			"19884295"
"Studies of sulfur in liquid H₂S and SO₂, and the use of chlorosulfanes in the study of elemental sulfur."			"Jensen, Dan Dee,1945-"	"Ph. D."	"University of Washington"		"890617s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"96 leaves"			"19884320"
"Some chemistry of xenonhexafluoride, peroxydisulfuryldifluoride and bromine (I) fluorosulfate."			"Johnson, Wesley M.(Wesley Moore),1941-"	"Ph. D."	"University of Washington"		"890512s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"94 leaves"			"19700576"
"Stereochemistry of Co(II) and Ni(II) complexes of polyaminopolycarboxylic acids."			"Karess, Elizabeth Frances."	"Ph. D."	"University of Washington"		"920428s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"157 leaves"			"25728787"
"Electronic spectra and structure of some group VB, VIB, VIIB metal porphyrins and phosphorescence of the metal free porphyrin."			"Khalil, Gamal-Eddin."	"M.S."	"University of Washington"		"890512s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"75 leaves"			"19700753"
"The crystal structures of copper (II) complexes with (1) o-hydroxyacetophenone methylimine, and (2) the schiff base derived from 2,2',2""-triaminotriethylamine and 2-pyridinecarboxaldehyde."			"Kirchner, Richard Martin,1941-"	"Ph. D."	"University of Washington"		"890512s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"122 leaves"			"19700521"
"Computer controlled fast cyclic scan mass spectrometric thermal analysis."			"Knights, Richard Lee."	"Ph. D."	"University of Washington"		"890512s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"266 leaves"			"19700715"
"The mechanism of hydrolysis of cyclic acetals."			"Kruger, James David,1944-"	"Ph. D."	"University of Washington"		"890512s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"203 leaves"			"19700674"
"I. Studies of 1-vinyl- and 1,3-divinylazulenes."	"II. Synthetic approaches to the cyclopenta[b]-1,4-thiazine system."		"Labar, Russell A.,1943-"	"Ph. D."	"University of Washington"		"890531s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"115 leaves"			"19787430"
"Spin dipole-dipole contribution to the zero-field splitting in methylene and formaldehyde."			"Langhoff, Stephen Robert."	"Ph. D."	"University of Washington"		"890531s1973\\\\xx\a\\\\\bm\\\000\0\eng\d"	"202 leaves"			"19787975"
"Studies of selected boron containing compounds and the quest for bis-(trimethylamine)-diborane(4)."			"Larsen, Lynn Alvin,1943-"	"Ph. D."	"University of Washington"		"890531s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"127 leaves"			"19788049"
"The ammonium chloride-aluminum chloride system and the monoammine of aluminum chloride."			"Laughlin, William C."	"Ph. D."	"University of Washington"		"890617s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"121 leaves"			"19884274"
"Gas-liquid chromatography on polymers."			"Leung, Yu-kwan."	"Ph. D."	"University of Washington"		"890512s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"96 leaves"			"19700388"
"Synthesis of the 1-azabicyclo [1.1.0] butane system."			"Lok, Roger,1943-"	"Ph. D."	"University of Washington"		"890512s1971\\\\xx\a\\\\\bm\\\000\0\eng\d"	"91 leaves"			"19697753"
"Studies on the synthesis and properties of azupyrene."			"Masada, Gary M.,1945-"	"Ph. D."	"University of Washington"		"890518s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"93 leaves"			"19730896"
"The neutralization of nitroalkane anions with acids in H₂0 and D₂0."			"Masada, Riyuko Irene,1944-"	"Ph. D."	"Washington University"		"890518s1972\\\\xx\a\\\\\bm\\\000\0\eng\d"	"139 leaves"			"19731171"
"The crystal and molecular structures of three compounds pertinent to the chemistry of natural products: clusianone, trimethylated catechinic acid, and hortensenyl-p-iodoben-zoate."	"II: A study of the statistics of derived x-ray intensities. III: The crystal and molecular structure of 3,3-bis(chloromercury)-2,4-pentanedione. IV: The origin problem in direct methods."		"McCandlish, Larry Eugene."	"Ph. D."	"University of Washington"		"890602s1974\\\\xx\a\\\\\bm\\\000\0\eng\d"	"160 leaves"			"19803682"
